CHANNEL,CHANNEL_ROLE,OUTCOME,SAMPLE_DESIGN,N_MONTHS,N_ETFS_MIN,N_ETFS_MAX,DATE_START,DATE_END,INFERENCE_CLASS,TEST,FOCAL,COEFFICIENT,STANDARD_ERROR,T_STATISTIC,P_VALUE,CI_LOWER_95,CI_UPPER_95,NONSTATE_MEAN,STATE_MEAN,N_STATE_MONTHS,HOLM_P_PRIMARY_FAMILY,BH_Q_PRIMARY_FAMILY
EXTERNAL_FINANCING_DEPENDENCE,PRIMARY,FACTOR_ADJUSTED_RETURN,BALANCED_COMMON_WINDOW,29,11,11,2023-08-31,2025-12-31,MAIN_INFERENCE_ELIGIBLE,CONTINUOUS_CPU_VIX_ACTIVATION,CPU_Z_X_VIX_Z,-0.006356013287855307,0.00785168565393365,-0.8095093930143499,0.418222202142296,-0.02174503438749508,0.009033007811784469,,,,1.0,0.6691555234276736
EXTERNAL_FINANCING_DEPENDENCE,PRIMARY,FACTOR_ADJUSTED_RETURN,BALANCED_COMMON_WINDOW,29,11,11,2023-08-31,2025-12-31,MAIN_INFERENCE_ELIGIBLE,CPU_AND_VIX_STRESS_INCREMENT,CPU_AND_VIX_STRESS,0.007132724104681832,0.006543639591524372,1.0900239851107432,0.2757025787241212,-0.00569257382251633,0.019958022031879994,-0.003518240207589228,0.0036144838970926037,3.0,1.0,0.9179935036936279
EXTERNAL_FINANCING_DEPENDENCE,PRIMARY,FACTOR_ADJUSTED_RETURN,BALANCED_COMMON_WINDOW,29,11,11,2023-08-31,2025-12-31,MAIN_INFERENCE_ELIGIBLE,EXTREME_CPU_REGIME_INCREMENT,EXTREME_CPU_REGIME,0.018273096795668173,0.008017882705456425,2.2790426683634006,0.02266452902373938,0.002558335460707009,0.033987858130629336,-0.010341653629450347,0.007931443166217826,12.0,0.3399679353560907,0.12586424823518333
EXTERNAL_FINANCING_DEPENDENCE,PRIMARY,FACTOR_ADJUSTED_RETURN,BALANCED_COMMON_WINDOW,29,11,11,2023-08-31,2025-12-31,MAIN_INFERENCE_ELIGIBLE,HIGH_CPU_REGIME_INCREMENT,HIGH_CPU_REGIME,0.005080928421836523,0.00781670970587399,0.6500085858399449,0.5156866756492314,-0.010239541079281173,0.02040139792295422,-0.006109256335204689,-0.0010283279133681657,19.0,1.0,0.750148842953222
EXTERNAL_FINANCING_DEPENDENCE,PRIMARY,FACTOR_ADJUSTED_RETURN,BALANCED_COMMON_WINDOW,29,11,11,2023-08-31,2025-12-31,MAIN_INFERENCE_ELIGIBLE,HIGH_VIX_REGIME_INCREMENT,HIGH_VIX_REGIME,0.007132724104681832,0.006543639591524372,1.0900239851107432,0.2757025787241212,-0.00569257382251633,0.019958022031879994,-0.003518240207589228,0.0036144838970926037,3.0,1.0,0.8822482519171878
EXTERNAL_FINANCING_DEPENDENCE,PRIMARY,FACTOR_ADJUSTED_RETURN,MIN10_CROSS_SECTION,34,10,11,2023-03-31,2025-12-31,MAIN_INFERENCE_ELIGIBLE,UNCONDITIONAL_MEAN,CONST,-0.0036899025645083052,0.0040647411679294665,-0.9077829096773461,0.36399292953240225,-0.011656648860127334,0.004276843731110725,,,,1.0,0.7279858590648045
EXTERNAL_FINANCING_DEPENDENCE,PRIMARY,FACTOR_ADJUSTED_RETURN,MIN10_CROSS_SECTION,34,10,11,2023-03-31,2025-12-31,MAIN_INFERENCE_ELIGIBLE,CONTINUOUS_CPU_VIX_ACTIVATION,CPU_Z_X_VIX_Z,-0.0023887086057430783,0.005794366821790243,-0.4122467008405685,0.680158610428813,-0.013745458889665774,0.008968041678179616,,,,1.0,0.8280599913627228
EXTERNAL_FINANCING_DEPENDENCE,PRIMARY,FACTOR_ADJUSTED_RETURN,MIN10_CROSS_SECTION,34,10,11,2023-03-31,2025-12-31,MAIN_INFERENCE_ELIGIBLE,CPU_AND_VIX_STRESS_INCREMENT,CPU_AND_VIX_STRESS,0.008011262570788096,0.005969182834634235,1.3421037339156978,0.17956236338330356,-0.0036881208022297145,0.019710645943805907,-0.004396778673695489,0.0036144838970926067,3.0,1.0,0.9179935036936279
EXTERNAL_FINANCING_DEPENDENCE,PRIMARY,FACTOR_ADJUSTED_RETURN,MIN10_CROSS_SECTION,34,10,11,2023-03-31,2025-12-31,MAIN_INFERENCE_ELIGIBLE,EXTREME_CPU_REGIME_INCREMENT,EXTREME_CPU_REGIME,0.017960261583849467,0.007592593793984141,2.365497492843614,0.0180058652089845,0.0030790511983982225,0.03284147196930071,-0.010028818417631648,0.007931443166217819,12.0,0.288093843343752,0.12586424823518333
EXTERNAL_FINANCING_DEPENDENCE,PRIMARY,FACTOR_ADJUSTED_RETURN,MIN10_CROSS_SECTION,34,10,11,2023-03-31,2025-12-31,MAIN_INFERENCE_ELIGIBLE,HIGH_CPU_REGIME_INCREMENT,HIGH_CPU_REGIME,0.004648125670288434,0.007151560553618419,0.64994564968574,0.5157273295303402,-0.009368675448060998,0.018664926788637865,-0.006560803713804101,-0.0019126780435156678,21.0,1.0,0.750148842953222
EXTERNAL_FINANCING_DEPENDENCE,PRIMARY,FACTOR_ADJUSTED_RETURN,MIN10_CROSS_SECTION,34,10,11,2023-03-31,2025-12-31,MAIN_INFERENCE_ELIGIBLE,HIGH_VIX_REGIME_INCREMENT,HIGH_VIX_REGIME,0.008011262570788096,0.005969182834634235,1.3421037339156978,0.17956236338330356,-0.0036881208022297145,0.019710645943805907,-0.004396778673695489,0.0036144838970926067,3.0,1.0,0.7182494535332142
FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,ETF_RETURN,AVAILABLE_CROSS_SECTION,87,5,14,2018-10-31,2025-12-31,EXPLORATORY_SMALL_CROSS_SECTION,UNCONDITIONAL_MEAN,CONST,-0.0005301080795802136,0.00694770171287523,-0.07629977530524035,0.9391806046050084,-0.014147353212142907,0.01308713705298248,,,,,
FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,ETF_RETURN,AVAILABLE_CROSS_SECTION,87,5,14,2018-10-31,2025-12-31,EXPLORATORY_SMALL_CROSS_SECTION,CONTINUOUS_CPU_VIX_ACTIVATION,CPU_Z_X_VIX_Z,-0.014349807593263259,0.006519617414436825,-2.2010198882970524,0.0277346159139689,-0.027128022918539586,-0.0015715922679869331,,,,,
FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,ETF_RETURN,AVAILABLE_CROSS_SECTION,87,5,14,2018-10-31,2025-12-31,EXPLORATORY_SMALL_CROSS_SECTION,CPU_AND_VIX_STRESS_INCREMENT,CPU_AND_VIX_STRESS,-0.001644965477272495,0.013830519107841888,-0.1189373634095774,0.9053249801245526,-0.028752284816135634,0.025462353861590646,-0.00020867804379133477,-0.0018536435210638298,17.0,,
FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,ETF_RETURN,AVAILABLE_CROSS_SECTION,87,5,14,2018-10-31,2025-12-31,EXPLORATORY_SMALL_CROSS_SECTION,EXTREME_CPU_REGIME_INCREMENT,EXTREME_CPU_REGIME,0.0009080925433436072,0.014515068860431959,0.0625620554800856,0.9501152455388084,-0.02754091965622188,0.02935710474290909,-0.0007284271407701989,0.00017966540257340828,19.0,,
FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,ETF_RETURN,AVAILABLE_CROSS_SECTION,87,5,14,2018-10-31,2025-12-31,EXPLORATORY_SMALL_CROSS_SECTION,HIGH_CPU_REGIME_INCREMENT,HIGH_CPU_REGIME,-0.00859269607424432,0.010467795791253986,-0.8208696697564216,0.41172050896697154,-0.02910919882262209,0.011923806674133453,0.0039143898898565035,-0.004678306184387816,45.0,,
FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,ETF_RETURN,AVAILABLE_CROSS_SECTION,87,5,14,2018-10-31,2025-12-31,EXPLORATORY_SMALL_CROSS_SECTION,HIGH_VIX_REGIME_INCREMENT,HIGH_VIX_REGIME,0.02025696491716093,0.01166958644331885,1.7358768466691108,0.08258561250686881,-0.0026150042262208795,0.04312893406054274,-0.007282429718633853,0.012974535198527076,29.0,,
FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,ETF_RETURN,BALANCED_COMMON_WINDOW,29,14,14,2023-08-31,2025-12-31,MAIN_INFERENCE_ELIGIBLE,UNCONDITIONAL_MEAN,CONST,-0.014231719867394329,0.009285284105785399,-1.5327177612720482,0.12534541101853788,-0.03243054230095591,0.003967102566167254,,,,,
FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,ETF_RETURN,BALANCED_COMMON_WINDOW,29,14,14,2023-08-31,2025-12-31,MAIN_INFERENCE_ELIGIBLE,CONTINUOUS_CPU_VIX_ACTIVATION,CPU_Z_X_VIX_Z,-0.012836247682103352,0.016029693318909476,-0.8007793678099276,0.4232593854113791,-0.044253869270388255,0.018581373906181548,,,,,
FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,ETF_RETURN,BALANCED_COMMON_WINDOW,29,14,14,2023-08-31,2025-12-31,MAIN_INFERENCE_ELIGIBLE,CPU_AND_VIX_STRESS_INCREMENT,CPU_AND_VIX_STRESS,0.005042752478221567,0.013417027113362174,0.37584723021088856,0.7070304730740762,-0.021254137443565697,0.03133964240000883,-0.014753383916865537,-0.00971063143864397,3.0,,
FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,ETF_RETURN,BALANCED_COMMON_WINDOW,29,14,14,2023-08-31,2025-12-31,MAIN_INFERENCE_ELIGIBLE,EXTREME_CPU_REGIME_INCREMENT,EXTREME_CPU_REGIME,0.03711237967630563,0.01407050173053732,2.637601727858811,0.008349457845712444,0.009534703040043977,0.06469005631256729,-0.02958856663000357,0.00752381304630206,12.0,,
FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,ETF_RETURN,BALANCED_COMMON_WINDOW,29,14,14,2023-08-31,2025-12-31,MAIN_INFERENCE_ELIGIBLE,HIGH_CPU_REGIME_INCREMENT,HIGH_CPU_REGIME,0.006163031557116484,0.013998787520935304,0.44025466833464105,0.6597526690820623,-0.02127408781114546,0.03360015092537843,-0.018269568128953414,-0.01210653657183693,19.0,,
FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,ETF_RETURN,BALANCED_COMMON_WINDOW,29,14,14,2023-08-31,2025-12-31,MAIN_INFERENCE_ELIGIBLE,HIGH_VIX_REGIME_INCREMENT,HIGH_VIX_REGIME,0.005042752478221567,0.013417027113362174,0.37584723021088856,0.7070304730740762,-0.021254137443565697,0.03133964240000883,-0.014753383916865537,-0.00971063143864397,3.0,,
FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,ETF_RETURN,MIN10_CROSS_SECTION,57,10,14,2021-04-30,2025-12-31,MAIN_INFERENCE_ELIGIBLE,UNCONDITIONAL_MEAN,CONST,-0.013128450345382875,0.006556819241066288,-2.002259001309283,0.04525688298729566,-0.02597957991101205,-0.00027732077975370015,,,,,
FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,ETF_RETURN,MIN10_CROSS_SECTION,57,10,14,2021-04-30,2025-12-31,MAIN_INFERENCE_ELIGIBLE,CONTINUOUS_CPU_VIX_ACTIVATION,CPU_Z_X_VIX_Z,-0.013573947413900085,0.008326726539686228,-1.630166110200082,0.10306639439814375,-0.02989403154079892,0.0027461367129987483,,,,,
FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,ETF_RETURN,MIN10_CROSS_SECTION,57,10,14,2021-04-30,2025-12-31,MAIN_INFERENCE_ELIGIBLE,CPU_AND_VIX_STRESS_INCREMENT,CPU_AND_VIX_STRESS,0.012054908869250654,0.016657810929049825,0.7236790548647604,0.4692627948268864,-0.020593800612964702,0.04470361835146601,-0.015877815526089165,-0.0038229066568385116,13.0,,
FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,ETF_RETURN,MIN10_CROSS_SECTION,57,10,14,2021-04-30,2025-12-31,MAIN_INFERENCE_ELIGIBLE,EXTREME_CPU_REGIME_INCREMENT,EXTREME_CPU_REGIME,0.019357346264510335,0.014926216976904565,1.296868878059463,0.1946763064059489,-0.009897501435652937,0.0486121939646736,-0.01924129653417562,0.00011604973033471633,18.0,,
FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,ETF_RETURN,MIN10_CROSS_SECTION,57,10,14,2021-04-30,2025-12-31,MAIN_INFERENCE_ELIGIBLE,HIGH_CPU_REGIME_INCREMENT,HIGH_CPU_REGIME,0.009380323610701905,0.01215158413987364,0.7719424482213598,0.44014851476507055,-0.01443634365855856,0.03319699087996237,-0.019381999419184146,-0.010001675808482241,38.0,,
FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,ETF_RETURN,MIN10_CROSS_SECTION,57,10,14,2021-04-30,2025-12-31,MAIN_INFERENCE_ELIGIBLE,HIGH_VIX_REGIME_INCREMENT,HIGH_VIX_REGIME,0.011857987591756252,0.015303636327286865,0.7748477118874739,0.4384296523590753,-0.018136588442224832,0.04185256362573733,-0.01624897339584505,-0.004390985804088799,15.0,,
FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,FACTOR_ADJUSTED_RETURN,AVAILABLE_CROSS_SECTION,87,5,14,2018-10-31,2025-12-31,EXPLORATORY_SMALL_CROSS_SECTION,UNCONDITIONAL_MEAN,CONST,0.004251276970818787,0.006592144956494031,0.644900407815029,0.5189917274376472,-0.008669089724776875,0.017171643666414448,,,,,
FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,FACTOR_ADJUSTED_RETURN,AVAILABLE_CROSS_SECTION,87,5,14,2018-10-31,2025-12-31,EXPLORATORY_SMALL_CROSS_SECTION,CONTINUOUS_CPU_VIX_ACTIVATION,CPU_Z_X_VIX_Z,-0.013996140089227602,0.00640612425570235,-2.1848062152040013,0.028903058156172855,-0.026551912910892667,-0.001440367267562536,,,,,
FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,FACTOR_ADJUSTED_RETURN,AVAILABLE_CROSS_SECTION,87,5,14,2018-10-31,2025-12-31,EXPLORATORY_SMALL_CROSS_SECTION,CPU_AND_VIX_STRESS_INCREMENT,CPU_AND_VIX_STRESS,0.002356875445834094,0.016152369441286486,0.1459151522258877,0.8839883698693732,-0.029301186924072777,0.03401493781574096,0.003790738090598332,0.006147613536432426,17.0,,
FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,FACTOR_ADJUSTED_RETURN,AVAILABLE_CROSS_SECTION,87,5,14,2018-10-31,2025-12-31,EXPLORATORY_SMALL_CROSS_SECTION,EXTREME_CPU_REGIME_INCREMENT,EXTREME_CPU_REGIME,0.002572112974895997,0.014640144415936697,0.17568904389331663,0.860538243126675,-0.02612204280880511,0.03126626875859711,0.0036895511487150616,0.006261664123611059,19.0,,
FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,FACTOR_ADJUSTED_RETURN,AVAILABLE_CROSS_SECTION,87,5,14,2018-10-31,2025-12-31,EXPLORATORY_SMALL_CROSS_SECTION,HIGH_CPU_REGIME_INCREMENT,HIGH_CPU_REGIME,-0.004412309527245229,0.010473209490357493,-0.42129487921611497,0.6735397690526672,-0.02493942293088901,0.01611480387639855,0.006533506036635285,0.002121196509390056,45.0,,
FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,FACTOR_ADJUSTED_RETURN,AVAILABLE_CROSS_SECTION,87,5,14,2018-10-31,2025-12-31,EXPLORATORY_SMALL_CROSS_SECTION,HIGH_VIX_REGIME_INCREMENT,HIGH_VIX_REGIME,0.023720355663671155,0.011471582625664962,2.067749188381597,0.038663613928903044,0.0012364668716924009,0.04620424445564991,-0.0036555082504049325,0.020064847413266224,29.0,,
FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,FACTOR_ADJUSTED_RETURN,BALANCED_COMMON_WINDOW,29,14,14,2023-08-31,2025-12-31,MAIN_INFERENCE_ELIGIBLE,UNCONDITIONAL_MEAN,CONST,-0.0058083417676668735,0.008665391080173833,-0.6702919365008457,0.5026717063828243,-0.022792196196762222,0.011175512661428477,,,,,
FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,FACTOR_ADJUSTED_RETURN,BALANCED_COMMON_WINDOW,29,14,14,2023-08-31,2025-12-31,MAIN_INFERENCE_ELIGIBLE,CONTINUOUS_CPU_VIX_ACTIVATION,CPU_Z_X_VIX_Z,-0.012836247682103327,0.016029693318909424,-0.8007793678099288,0.42325938541137853,-0.04425386927038812,0.01858137390618147,,,,,
FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,FACTOR_ADJUSTED_RETURN,BALANCED_COMMON_WINDOW,29,14,14,2023-08-31,2025-12-31,MAIN_INFERENCE_ELIGIBLE,CPU_AND_VIX_STRESS_INCREMENT,CPU_AND_VIX_STRESS,0.01995100447498209,0.01598685691669274,1.2479629097168043,0.21204464040894488,-0.011382659307730733,0.05128466825769491,-0.007872238782320193,0.012078765692661897,3.0,,
FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,FACTOR_ADJUSTED_RETURN,BALANCED_COMMON_WINDOW,29,14,14,2023-08-31,2025-12-31,MAIN_INFERENCE_ELIGIBLE,EXTREME_CPU_REGIME_INCREMENT,EXTREME_CPU_REGIME,0.03607204044019566,0.01268671023491459,2.8432934757919535,0.0044649935920394925,0.011206545297467372,0.060937535582923946,-0.020734703329127142,0.015337337111068515,12.0,,
FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,FACTOR_ADJUSTED_RETURN,BALANCED_COMMON_WINDOW,29,14,14,2023-08-31,2025-12-31,MAIN_INFERENCE_ELIGIBLE,HIGH_CPU_REGIME_INCREMENT,HIGH_CPU_REGIME,0.007900404595089333,0.013619781977575462,0.5800683599852845,0.561868519479046,-0.01879387755824629,0.03459468674842495,-0.010984468916173678,-0.003084064321084344,19.0,,
FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,FACTOR_ADJUSTED_RETURN,BALANCED_COMMON_WINDOW,29,14,14,2023-08-31,2025-12-31,MAIN_INFERENCE_ELIGIBLE,HIGH_VIX_REGIME_INCREMENT,HIGH_VIX_REGIME,0.01995100447498209,0.01598685691669274,1.2479629097168043,0.21204464040894488,-0.011382659307730733,0.05128466825769491,-0.007872238782320193,0.012078765692661897,3.0,,
FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,FACTOR_ADJUSTED_RETURN,MIN10_CROSS_SECTION,57,10,14,2021-04-30,2025-12-31,MAIN_INFERENCE_ELIGIBLE,UNCONDITIONAL_MEAN,CONST,-0.005211623731839389,0.007119710721629232,-0.7319993656493381,0.46416895495718025,-0.019166000326576362,0.008742752862897583,,,,,
FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,FACTOR_ADJUSTED_RETURN,MIN10_CROSS_SECTION,57,10,14,2021-04-30,2025-12-31,MAIN_INFERENCE_ELIGIBLE,CONTINUOUS_CPU_VIX_ACTIVATION,CPU_Z_X_VIX_Z,-0.013269077943916132,0.008674018500098829,-1.5297497859573332,0.12607867515970986,-0.030269841805343978,0.0037316859175117126,,,,,
FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,FACTOR_ADJUSTED_RETURN,MIN10_CROSS_SECTION,57,10,14,2021-04-30,2025-12-31,MAIN_INFERENCE_ELIGIBLE,CPU_AND_VIX_STRESS_INCREMENT,CPU_AND_VIX_STRESS,0.01916300863674452,0.019478940623147454,0.9837808435009293,0.32522328023134706,-0.019015013441618683,0.057341030715107724,-0.009582134473553052,0.009580874163191469,13.0,,
FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,FACTOR_ADJUSTED_RETURN,MIN10_CROSS_SECTION,57,10,14,2021-04-30,2025-12-31,MAIN_INFERENCE_ELIGIBLE,EXTREME_CPU_REGIME_INCREMENT,EXTREME_CPU_REGIME,0.01552308954596671,0.01582929656018547,0.9806556777141351,0.32676256767563205,-0.015501761612600577,0.046547940704534,-0.010113652009513086,0.005409437536453624,18.0,,
FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,FACTOR_ADJUSTED_RETURN,MIN10_CROSS_SECTION,57,10,14,2021-04-30,2025-12-31,MAIN_INFERENCE_ELIGIBLE,HIGH_CPU_REGIME_INCREMENT,HIGH_CPU_REGIME,0.01361699397098772,0.012607900281811763,1.0800366172495575,0.28012587458250227,-0.011094036502035732,0.03832802444401117,-0.014289619712497866,-0.0006726257415101463,38.0,,
FINANCIAL_ARCHITECTURE_RISK_FINAL,COMPOSITE_ROBUSTNESS,FACTOR_ADJUSTED_RETURN,MIN10_CROSS_SECTION,57,10,14,2021-04-30,2025-12-31,MAIN_INFERENCE_ELIGIBLE,HIGH_VIX_REGIME_INCREMENT,HIGH_VIX_REGIME,0.019793564325145074,0.01659673045508489,1.1926182918202868,0.23301889873799175,-0.01273542962794037,0.05232255827823051,-0.01042045644898283,0.009373107876162244,15.0,,
GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,ETF_RETURN,AVAILABLE_CROSS_SECTION,78,5,13,2019-07-31,2025-12-31,EXPLORATORY_SMALL_CROSS_SECTION,UNCONDITIONAL_MEAN,CONST,0.004104611121952715,0.0018969186252933287,2.163830892491765,0.03047733029377101,0.0003867189347745606,0.007822503309130868,,,,,
GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,ETF_RETURN,AVAILABLE_CROSS_SECTION,78,5,13,2019-07-31,2025-12-31,EXPLORATORY_SMALL_CROSS_SECTION,CONTINUOUS_CPU_VIX_ACTIVATION,CPU_Z_X_VIX_Z,-0.0008419827129408427,0.0009316707018677629,-0.903734239203703,0.3661363390125032,-0.002668023734052812,0.0009840583081711267,,,,,
GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,ETF_RETURN,AVAILABLE_CROSS_SECTION,78,5,13,2019-07-31,2025-12-31,EXPLORATORY_SMALL_CROSS_SECTION,CPU_AND_VIX_STRESS_INCREMENT,CPU_AND_VIX_STRESS,-0.009638511634891196,0.0028910510197280785,-3.33391267366764,0.0008563353820018907,-0.015304867511026027,-0.003972155758756365,0.00620531237571105,-0.0034331992591801457,17.0,,
GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,ETF_RETURN,AVAILABLE_CROSS_SECTION,78,5,13,2019-07-31,2025-12-31,EXPLORATORY_SMALL_CROSS_SECTION,EXTREME_CPU_REGIME_INCREMENT,EXTREME_CPU_REGIME,-0.006107084330066056,0.003899929018477088,-1.565947559848373,0.1173608943598689,-0.013750804748543791,0.001536636088411679,0.005592234227994443,-0.0005148501020716123,19.0,,
GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,ETF_RETURN,AVAILABLE_CROSS_SECTION,78,5,13,2019-07-31,2025-12-31,EXPLORATORY_SMALL_CROSS_SECTION,HIGH_CPU_REGIME_INCREMENT,HIGH_CPU_REGIME,-0.004371597042033731,0.003213766511878827,-1.360272137342677,0.1737438220816544,-0.010670463660037148,0.0019272695759696857,0.006626686338510637,0.0022550892964769056,45.0,,
GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,ETF_RETURN,AVAILABLE_CROSS_SECTION,78,5,13,2019-07-31,2025-12-31,EXPLORATORY_SMALL_CROSS_SECTION,HIGH_VIX_REGIME_INCREMENT,HIGH_VIX_REGIME,-0.0036027464192865148,0.003970582503274137,-0.9073596673323612,0.36421663062635623,-0.011384945123348714,0.004179452284775685,0.005351715651705736,0.0017489692324192214,27.0,,
GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,ETF_RETURN,BALANCED_COMMON_WINDOW,29,13,13,2023-08-31,2025-12-31,MAIN_INFERENCE_ELIGIBLE,UNCONDITIONAL_MEAN,CONST,0.004814723295756827,0.0019623966231747465,2.4534914292543033,0.014147691081896853,0.0009684965909513036,0.00866095000056235,,,,0.2122153662284528,0.11318152865517482
GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,ETF_RETURN,BALANCED_COMMON_WINDOW,29,13,13,2023-08-31,2025-12-31,MAIN_INFERENCE_ELIGIBLE,CONTINUOUS_CPU_VIX_ACTIVATION,CPU_Z_X_VIX_Z,0.004395938097879401,0.004756018204328906,0.9242895861664782,0.3553355632500025,-0.004925686292422115,0.013717562488180917,,,,1.0,0.6691555234276736
GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,ETF_RETURN,BALANCED_COMMON_WINDOW,29,13,13,2023-08-31,2025-12-31,MAIN_INFERENCE_ELIGIBLE,CPU_AND_VIX_STRESS_INCREMENT,CPU_AND_VIX_STRESS,-0.002825972954615629,0.005518659733477471,-0.5120759552310539,0.608597851955049,-0.013642347275162886,0.007990401365931628,0.00510706532554465,0.002281092370929021,3.0,1.0,0.9179935036936279
GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,ETF_RETURN,BALANCED_COMMON_WINDOW,29,13,13,2023-08-31,2025-12-31,MAIN_INFERENCE_ELIGIBLE,EXTREME_CPU_REGIME_INCREMENT,EXTREME_CPU_REGIME,-0.005132506955120732,0.0055255431584483785,-0.9288692184538081,0.35295686701386086,-0.01596237254070125,0.005697358630459787,0.006938519277186096,0.001806012322065364,12.0,1.0,0.4033792765872696
GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,ETF_RETURN,BALANCED_COMMON_WINDOW,29,13,13,2023-08-31,2025-12-31,MAIN_INFERENCE_ELIGIBLE,HIGH_CPU_REGIME_INCREMENT,HIGH_CPU_REGIME,0.0035719426858049144,0.004173467479527718,0.8558692989286515,0.3920700783806601,-0.004607903264718568,0.011751788636328397,0.0024744849843674017,0.006046427670172316,19.0,1.0,0.750148842953222
GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,ETF_RETURN,BALANCED_COMMON_WINDOW,29,13,13,2023-08-31,2025-12-31,MAIN_INFERENCE_ELIGIBLE,HIGH_VIX_REGIME_INCREMENT,HIGH_VIX_REGIME,-0.002825972954615629,0.005518659733477471,-0.5120759552310539,0.608597851955049,-0.013642347275162886,0.007990401365931628,0.00510706532554465,0.002281092370929021,3.0,1.0,0.9791930706065364
GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,ETF_RETURN,MIN10_CROSS_SECTION,37,10,13,2022-12-31,2025-12-31,MAIN_INFERENCE_ELIGIBLE,UNCONDITIONAL_MEAN,CONST,0.006498505723924125,0.0020852599527567185,3.116400770720737,0.0018307328164773574,0.0024114713181172627,0.010585540129730987,,,,0.029291725063637718,0.029291725063637718
GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,ETF_RETURN,MIN10_CROSS_SECTION,37,10,13,2022-12-31,2025-12-31,MAIN_INFERENCE_ELIGIBLE,CONTINUOUS_CPU_VIX_ACTIVATION,CPU_Z_X_VIX_Z,-0.001029436492333701,0.0032151966844558653,-0.3201783882493401,0.7488331052297177,-0.00733110619707979,0.0052722332124123875,,,,1.0,0.8280599913627228
