CHANNEL,CHANNEL_ROLE,SHOCK,SHOCK_ROLE,HORIZON_MONTHS,OUTCOME,MODEL_VARIANT,MODEL_STATUS,COEFFICIENT,STANDARD_ERROR,T_STATISTIC,P_VALUE,CI_LOWER_95,CI_UPPER_95,N_OBSERVATIONS,N_ETFS,N_DATES,ERROR_MESSAGE,ARCHITECTURE_COLUMN,VALID_ROW_FLAG,FOCAL_REGRESSOR,INFERENCE_CLASS,COVARIANCE_STATUS,NONFINITE_COV_ELEMENTS,NEGATIVE_DIAGONAL_COUNT,ZERO_DIAGONAL_COUNT,TARGET_VARIANCE,MIN_COV_EIGENVALUE,PSD_WARNING,FINITE_COEFFICIENT,COVARIANCE_METHOD,DK_BANDWIDTH,DF_INFERENCE,WITHIN_ITERATIONS,WITHIN_CONVERGENCE,DESIGN_RANK,N_REGRESSORS,ABSORBED_EFFECT_DF,CONDITION_NUMBER,WITHIN_R_SQUARED,REGRESSORS,HOLM_P_SHOCK_FAMILY,BH_Q_SHOCK_FAMILY,HOLM_P_WITHIN_CHANNEL,BH_Q_WITHIN_CHANNEL,BONFERRONI_CI_LOWER,BONFERRONI_CI_UPPER
EXTERNAL_FINANCING_DEPENDENCE,PRIMARY,CPU_AND_VIX_STRESS,PRIMARY_THRESHOLD_ACTIVATION,2,LP_CUM_RETURN_H2,PRIMARY_ALIGNED,RELIABLE_ESTIMATE,-0.030599501319973226,0.025003748698880043,-1.223796547009122,0.2225524396931766,-0.07992177296242874,0.01872277032248228,861,11,190,,EXTERNAL_FINANCING_DEPENDENCE_MAIN,VALID_EXTERNAL_FINANCING_DEPENDENCE_MAIN_ROW,JOINT_X_ARCH,MAIN_INFERENCE_ELIGIBLE,VALID,0,0,0,0.0006251874489967455,2.876473879076425e-05,False,True,DK_H2,2,189,1,6.706653373245843e-16,10,10,10,36.22388133131978,0.20548685624746632,HIGH_CPU_REGIME|HIGH_VIX_REGIME|CPU_AND_VIX_STRESS|HIGH_CPU_X_ARCH|HIGH_VIX_X_ARCH|JOINT_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,1.0,0.3616477145014119,0.7502416790870992,0.23822985800789773,-0.10382895152350455,0.04262994888355809
EXTERNAL_FINANCING_DEPENDENCE,PRIMARY,CPU_AND_VIX_STRESS,PRIMARY_THRESHOLD_ACTIVATION,3,LP_CUM_RETURN_H3,PRIMARY_ALIGNED,RELIABLE_ESTIMATE,-0.038756280493261026,0.032755891425492394,-1.1831850334898475,0.23822985800789773,-0.10337260546402241,0.02586004447750035,850,11,189,,EXTERNAL_FINANCING_DEPENDENCE_MAIN,VALID_EXTERNAL_FINANCING_DEPENDENCE_MAIN_ROW,JOINT_X_ARCH,MAIN_INFERENCE_ELIGIBLE,VALID,0,0,0,0.0010729484230786463,5.533093622736805e-05,False,True,DK_H3,3,188,1,8.116113145535628e-16,10,10,10,36.25357477366504,0.20681178588009075,HIGH_CPU_REGIME|HIGH_VIX_REGIME|CPU_AND_VIX_STRESS|HIGH_CPU_X_ARCH|HIGH_VIX_X_ARCH|JOINT_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,1.0,0.37922303927787804,0.7502416790870992,0.23822985800789773,-0.13468973226894676,0.057177171282424714
EXTERNAL_FINANCING_DEPENDENCE,PRIMARY,CPU_AND_VIX_STRESS,PRIMARY_THRESHOLD_ACTIVATION,4,LP_CUM_RETURN_H4,PRIMARY_ALIGNED,RELIABLE_ESTIMATE,-0.06680667844952845,0.041269466105997146,-1.6187919242265245,0.10717738272672844,-0.14822023496904618,0.014606878069989282,839,11,188,,EXTERNAL_FINANCING_DEPENDENCE_MAIN,VALID_EXTERNAL_FINANCING_DEPENDENCE_MAIN_ROW,JOINT_X_ARCH,MAIN_INFERENCE_ELIGIBLE,VALID,0,0,0,0.0017031688326740475,6.923241872429974e-05,False,True,DK_H4,4,187,1,8.787297131075707e-16,10,10,10,36.284435146496776,0.19911762654836873,HIGH_CPU_REGIME|HIGH_VIX_REGIME|CPU_AND_VIX_STRESS|HIGH_CPU_X_ARCH|HIGH_VIX_X_ARCH|JOINT_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,1.0,0.27023061860196873,0.7502416790870992,0.16054230764818184,-0.18767416714216628,0.05406081024310938
EXTERNAL_FINANCING_DEPENDENCE,PRIMARY,CPU_AND_VIX_STRESS,PRIMARY_THRESHOLD_ACTIVATION,5,LP_CUM_RETURN_H5,PRIMARY_ALIGNED,RELIABLE_ESTIMATE,-0.08621426362648447,0.045407541844846154,-1.898677182770024,0.05915511814505204,-0.17579426735424974,0.003365740101280809,828,11,187,,EXTERNAL_FINANCING_DEPENDENCE_MAIN,VALID_EXTERNAL_FINANCING_DEPENDENCE_MAIN_ROW,JOINT_X_ARCH,MAIN_INFERENCE_ELIGIBLE,VALID,0,0,0,0.0020618448563914545,8.879527128358944e-05,False,True,DK_H5,5,186,1,6.70960871403899e-16,10,10,10,36.32621196050399,0.19910089228080396,HIGH_CPU_REGIME|HIGH_VIX_REGIME|CPU_AND_VIX_STRESS|HIGH_CPU_X_ARCH|HIGH_VIX_X_ARCH|JOINT_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,1.0,0.21931069224855532,0.7098614177406245,0.16054230764818184,-0.21920109549865352,0.046772568245684584
EXTERNAL_FINANCING_DEPENDENCE,PRIMARY,CPU_AND_VIX_STRESS,PRIMARY_THRESHOLD_ACTIVATION,6,LP_CUM_RETURN_H6,PRIMARY_ALIGNED,RELIABLE_ESTIMATE,-0.08870158057222646,0.048210936874162384,-1.8398642781771821,0.06739051793024353,-0.1838154890099321,0.006412327865479198,817,11,186,,EXTERNAL_FINANCING_DEPENDENCE_MAIN,VALID_EXTERNAL_FINANCING_DEPENDENCE_MAIN_ROW,JOINT_X_ARCH,MAIN_INFERENCE_ELIGIBLE,VALID,0,0,0,0.0023242944342844706,0.0001026334609440172,False,True,DK_H6,6,185,1,1.1102230246251565e-15,10,10,10,36.32495774107429,0.22933116575068968,HIGH_CPU_REGIME|HIGH_VIX_REGIME|CPU_AND_VIX_STRESS|HIGH_CPU_X_ARCH|HIGH_VIX_X_ARCH|JOINT_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,1.0,0.21931069224855532,0.7098614177406245,0.16054230764818184,-0.22989882437792034,0.05249566323346741
EXTERNAL_FINANCING_DEPENDENCE,PRIMARY,CPU_AND_VIX_STRESS,PRIMARY_THRESHOLD_ACTIVATION,7,LP_CUM_RETURN_H7,PRIMARY_ALIGNED,RELIABLE_ESTIMATE,-0.08547697982859176,0.04969266978075093,-1.7201124472829656,0.08709331169211776,-0.18351766269860187,0.012563703041418336,806,11,185,,EXTERNAL_FINANCING_DEPENDENCE_MAIN,VALID_EXTERNAL_FINANCING_DEPENDENCE_MAIN_ROW,JOINT_X_ARCH,MAIN_INFERENCE_ELIGIBLE,VALID,0,0,0,0.0024693614299387567,9.17030140173355e-05,False,True,DK_H7,7,184,1,9.335966343438815e-16,10,10,10,36.32601439963501,0.20968356545221722,HIGH_CPU_REGIME|HIGH_VIX_REGIME|CPU_AND_VIX_STRESS|HIGH_CPU_X_ARCH|HIGH_VIX_X_ARCH|JOINT_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,1.0,0.25160290044389577,0.7098614177406245,0.16054230764818184,-0.2310138323627488,0.06005987270556529
EXTERNAL_FINANCING_DEPENDENCE,PRIMARY,CPU_AND_VIX_STRESS,PRIMARY_THRESHOLD_ACTIVATION,8,LP_CUM_RETURN_H8,PRIMARY_ALIGNED,RELIABLE_ESTIMATE,-0.08088928409593595,0.05060765522805935,-1.5983606379591162,0.11168791313840762,-0.18073879085800526,0.018960222666133356,795,11,184,,EXTERNAL_FINANCING_DEPENDENCE_MAIN,VALID_EXTERNAL_FINANCING_DEPENDENCE_MAIN_ROW,JOINT_X_ARCH,MAIN_INFERENCE_ELIGIBLE,VALID,0,0,0,0.0025611347676821232,0.00011090777374353603,False,True,DK_H8,8,183,1,9.294890438722242e-16,10,10,10,36.813252183569624,0.21807103623386792,HIGH_CPU_REGIME|HIGH_VIX_REGIME|CPU_AND_VIX_STRESS|HIGH_CPU_X_ARCH|HIGH_VIX_X_ARCH|JOINT_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,1.0,0.27023061860196873,0.7502416790870992,0.16054230764818184,-0.22910589005657134,0.06732732186469946
EXTERNAL_FINANCING_DEPENDENCE,PRIMARY,CPU_AND_VIX_STRESS,PRIMARY_THRESHOLD_ACTIVATION,9,LP_CUM_RETURN_H9,PRIMARY_ALIGNED,RELIABLE_ESTIMATE,-0.09283720882398046,0.047906189730335245,-1.9378959033595173,0.05418342190183289,-0.1873601489867377,0.0016857313387767803,784,11,183,,EXTERNAL_FINANCING_DEPENDENCE_MAIN,VALID_EXTERNAL_FINANCING_DEPENDENCE_MAIN_ROW,JOINT_X_ARCH,MAIN_INFERENCE_ELIGIBLE,VALID,0,0,0,0.002295003014478878,9.239603283898942e-05,False,True,DK_H9,9,182,1,7.137148015447435e-16,10,10,10,36.22631032439688,0.18593020234600655,HIGH_CPU_REGIME|HIGH_VIX_REGIME|CPU_AND_VIX_STRESS|HIGH_CPU_X_ARCH|HIGH_VIX_X_ARCH|JOINT_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,1.0,0.21931069224855532,0.7043844847238275,0.16054230764818184,-0.23314192783020066,0.04746751018223973
EXTERNAL_FINANCING_DEPENDENCE,PRIMARY,CPU_AND_VIX_STRESS,PRIMARY_THRESHOLD_ACTIVATION,10,LP_CUM_RETURN_H10,PRIMARY_ALIGNED,RELIABLE_ESTIMATE,-0.10919064231679115,0.05839254347976617,-1.8699415337957874,0.06310668824258318,-0.22440830069347667,0.006027016059894363,773,11,182,,EXTERNAL_FINANCING_DEPENDENCE_MAIN,VALID_EXTERNAL_FINANCING_DEPENDENCE_MAIN_ROW,JOINT_X_ARCH,MAIN_INFERENCE_ELIGIBLE,VALID,0,0,0,0.0034096891340363823,7.198748865232302e-05,False,True,DK_H10,10,181,1,8.448526431293874e-16,10,10,10,35.779086771332196,0.1568127573611502,HIGH_CPU_REGIME|HIGH_VIX_REGIME|CPU_AND_VIX_STRESS|HIGH_CPU_X_ARCH|HIGH_VIX_X_ARCH|JOINT_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,1.0,0.21931069224855532,0.7098614177406245,0.16054230764818184,-0.28020715294108023,0.06182586830749795
EXTERNAL_FINANCING_DEPENDENCE,PRIMARY,CPU_AND_VIX_STRESS,PRIMARY_THRESHOLD_ACTIVATION,11,LP_CUM_RETURN_H11,PRIMARY_ALIGNED,RELIABLE_ESTIMATE,-0.09609030437658084,0.05265671901429895,-1.8248441257892936,0.06968229184947226,-0.19999416537741305,0.007813556624251386,762,11,181,,EXTERNAL_FINANCING_DEPENDENCE_MAIN,VALID_EXTERNAL_FINANCING_DEPENDENCE_MAIN_ROW,JOINT_X_ARCH,MAIN_INFERENCE_ELIGIBLE,VALID,0,0,0,0.002772730057350832,7.3635748412704e-05,False,True,DK_H11,11,180,1,4.2188474935755947e-16,10,10,10,36.69595489617092,0.16920682633520467,HIGH_CPU_REGIME|HIGH_VIX_REGIME|CPU_AND_VIX_STRESS|HIGH_CPU_X_ARCH|HIGH_VIX_X_ARCH|JOINT_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,1.0,0.21931069224855532,0.7098614177406245,0.16054230764818184,-0.25030808305357033,0.05812747430040863
EXTERNAL_FINANCING_DEPENDENCE,PRIMARY,CPU_AND_VIX_STRESS,PRIMARY_THRESHOLD_ACTIVATION,12,LP_CUM_RETURN_H12,PRIMARY_ALIGNED,RELIABLE_ESTIMATE,-0.06262650517285537,0.03946777096017218,-1.5867758337822826,0.11432833863929447,-0.14050847207017386,0.015255461724463112,751,11,180,,EXTERNAL_FINANCING_DEPENDENCE_MAIN,VALID_EXTERNAL_FINANCING_DEPENDENCE_MAIN_ROW,JOINT_X_ARCH,MAIN_INFERENCE_ELIGIBLE,VALID,0,0,0,0.0015577049445646104,0.0001121983038372937,False,True,DK_H12,12,179,1,8.938718711084593e-16,10,10,10,36.67930228999634,0.16093039472938175,HIGH_CPU_REGIME|HIGH_VIX_REGIME|CPU_AND_VIX_STRESS|HIGH_CPU_X_ARCH|HIGH_VIX_X_ARCH|JOINT_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,1.0,0.27023061860196873,0.7502416790870992,0.16054230764818184,-0.1782172992965287,0.052964288950817964
EXTERNAL_FINANCING_DEPENDENCE,PRIMARY,EXTREME_CPU_REGIME,PREDEFINED_CPU_EVENT,0,LP_CUM_RETURN_H0,PRIMARY_ALIGNED,RELIABLE_ESTIMATE,0.006878752322219652,0.005891778097809868,1.1675172092405635,0.24445698061284396,-0.004742556027853274,0.018500060672292578,883,11,192,,EXTERNAL_FINANCING_DEPENDENCE_MAIN,VALID_EXTERNAL_FINANCING_DEPENDENCE_MAIN_ROW,SHOCK_X_ARCH,MAIN_INFERENCE_ELIGIBLE,VALID,0,0,0,3.4713049153832064e-05,4.3087275343906025e-06,False,True,DATE_CLUSTERED,0,191,1,4.092586835873126e-16,6,6,10,26.17075494610017,0.6451060971404785,EXTREME_CPU_REGIME|SHOCK_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,1.0,0.30754265302906175,0.6399227482832305,0.24445698061284396,-0.010376727086879898,0.024134231731319202
EXTERNAL_FINANCING_DEPENDENCE,PRIMARY,EXTREME_CPU_REGIME,PREDEFINED_CPU_EVENT,1,LP_CUM_RETURN_H1,PRIMARY_ALIGNED,RELIABLE_ESTIMATE,0.015081036046550209,0.011914963043404052,1.265722435865955,0.20716232321496206,-0.008421564344068476,0.038583636437168896,872,11,191,,EXTERNAL_FINANCING_DEPENDENCE_MAIN,VALID_EXTERNAL_FINANCING_DEPENDENCE_MAIN_ROW,SHOCK_X_ARCH,MAIN_INFERENCE_ELIGIBLE,VALID,0,0,0,0.00014196634432568433,6.137365203558359e-05,False,True,DK_H1,1,190,1,3.4099707184915524e-16,6,6,10,25.5974591047691,0.2918398922703853,EXTREME_CPU_REGIME|SHOCK_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,1.0,0.26931102017945063,0.6399227482832305,0.22442585014954222,-0.01981477911187661,0.049976851204977024
EXTERNAL_FINANCING_DEPENDENCE,PRIMARY,EXTREME_CPU_REGIME,PREDEFINED_CPU_EVENT,2,LP_CUM_RETURN_H2,PRIMARY_ALIGNED,RELIABLE_ESTIMATE,0.02678522454935895,0.01752036039337444,1.5288055695183156,0.1279845496566461,-0.007775352146664194,0.061345801245382095,861,11,190,,EXTERNAL_FINANCING_DEPENDENCE_MAIN,VALID_EXTERNAL_FINANCING_DEPENDENCE_MAIN_ROW,SHOCK_X_ARCH,MAIN_INFERENCE_ELIGIBLE,VALID,0,0,0,0.0003069630283137237,8.97654224193484e-05,False,True,DK_H2,2,189,1,4.0783702945413915e-16,6,6,10,25.656797401920244,0.18183856566410284,EXTREME_CPU_REGIME|SHOCK_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,1.0,0.19888155782695213,0.6399227482832305,0.16658027385406943,-0.0245273355961525,0.0780977846948704
EXTERNAL_FINANCING_DEPENDENCE,PRIMARY,EXTREME_CPU_REGIME,PREDEFINED_CPU_EVENT,3,LP_CUM_RETURN_H3,PRIMARY_ALIGNED,RELIABLE_ESTIMATE,0.0380162946749868,0.0249185422310536,1.5256227399855968,0.1287843751236685,-0.011139583932740525,0.08717217328271412,850,11,189,,EXTERNAL_FINANCING_DEPENDENCE_MAIN,VALID_EXTERNAL_FINANCING_DEPENDENCE_MAIN_ROW,SHOCK_X_ARCH,MAIN_INFERENCE_ELIGIBLE,VALID,0,0,0,0.0006209337469208018,0.0001430464507497173,False,True,DK_H3,3,188,1,3.928481471750554e-16,6,6,10,25.15492051359457,0.1514644490003042,EXTREME_CPU_REGIME|SHOCK_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,1.0,0.19888155782695213,0.6399227482832305,0.16658027385406943,-0.03496360803597214,0.11099619738594574
EXTERNAL_FINANCING_DEPENDENCE,PRIMARY,EXTREME_CPU_REGIME,PREDEFINED_CPU_EVENT,4,LP_CUM_RETURN_H4,PRIMARY_ALIGNED,RELIABLE_ESTIMATE,0.05279790387275969,0.03039503885890442,1.7370566334147723,0.0840237733126532,-0.007163332545870794,0.11275914029139017,839,11,188,,EXTERNAL_FINANCING_DEPENDENCE_MAIN,VALID_EXTERNAL_FINANCING_DEPENDENCE_MAIN_ROW,SHOCK_X_ARCH,MAIN_INFERENCE_ELIGIBLE,VALID,0,0,0,0.0009238583872343097,0.00022310518052551863,False,True,DK_H4,4,187,1,5.473657702803097e-16,6,6,10,24.608959674943048,0.1376927042104592,EXTREME_CPU_REGIME|SHOCK_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,1.0,0.14564120707526557,0.5041426398759192,0.13653863163306146,-0.03622122727265284,0.14181703501817222
EXTERNAL_FINANCING_DEPENDENCE,PRIMARY,EXTREME_CPU_REGIME,PREDEFINED_CPU_EVENT,5,LP_CUM_RETURN_H5,PRIMARY_ALIGNED,RELIABLE_ESTIMATE,0.066601079580413,0.035092358211371195,1.8978798511988242,0.059260758577404045,-0.002629128699348962,0.13583128786017495,828,11,187,,EXTERNAL_FINANCING_DEPENDENCE_MAIN,VALID_EXTERNAL_FINANCING_DEPENDENCE_MAIN_ROW,SHOCK_X_ARCH,MAIN_INFERENCE_ELIGIBLE,VALID,0,0,0,0.0012314736048351913,0.000222281860625883,False,True,DK_H5,5,186,1,2.2679422214267906e-16,6,6,10,23.910551589264767,0.12112741603352783,EXTREME_CPU_REGIME|SHOCK_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,1.0,0.13620067660119342,0.47408606861923236,0.12504716166635696,-0.036175273242201766,0.16937743240302777
EXTERNAL_FINANCING_DEPENDENCE,PRIMARY,EXTREME_CPU_REGIME,PREDEFINED_CPU_EVENT,6,LP_CUM_RETURN_H6,PRIMARY_ALIGNED,RELIABLE_ESTIMATE,0.076784476376396,0.03753073038817126,2.045909460919965,0.042180554860959715,0.0027412263342289217,0.15082772641856307,817,11,186,,EXTERNAL_FINANCING_DEPENDENCE_MAIN,VALID_EXTERNAL_FINANCING_DEPENDENCE_MAIN_ROW,SHOCK_X_ARCH,MAIN_INFERENCE_ELIGIBLE,VALID,0,0,0,0.0014085557234696016,0.00025101232414319937,False,True,DK_H6,6,185,1,3.806478941571965e-16,6,6,10,23.227962573909124,0.09922145545459837,EXTREME_CPU_REGIME|SHOCK_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,1.0,0.12180158822355784,0.37962499374863745,0.10966944263849525,-0.03313323177053677,0.18670218452332876
EXTERNAL_FINANCING_DEPENDENCE,PRIMARY,EXTREME_CPU_REGIME,PREDEFINED_CPU_EVENT,7,LP_CUM_RETURN_H7,PRIMARY_ALIGNED,RELIABLE_ESTIMATE,0.08505646838876971,0.03878658208630369,2.1929353867662607,0.02956615469292412,0.008532848089988276,0.16158008868755114,806,11,185,,EXTERNAL_FINANCING_DEPENDENCE_MAIN,VALID_EXTERNAL_FINANCING_DEPENDENCE_MAIN_ROW,SHOCK_X_ARCH,MAIN_INFERENCE_ELIGIBLE,VALID,0,0,0,0.0015043989499375745,0.0003379456545184976,False,True,DK_H7,7,184,1,2.119516683375299e-16,6,6,10,22.47375497257621,0.09991310495276895,EXTREME_CPU_REGIME|SHOCK_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,1.0,0.09609000275200338,0.29566154692924124,0.09609000275200338,-0.028539301415994756,0.19865223819353417
EXTERNAL_FINANCING_DEPENDENCE,PRIMARY,EXTREME_CPU_REGIME,PREDEFINED_CPU_EVENT,8,LP_CUM_RETURN_H8,PRIMARY_ALIGNED,RELIABLE_ESTIMATE,0.09304081173235866,0.03836786158859238,2.4249673523640363,0.016281530350720125,0.017340563659766786,0.16874105980495052,795,11,184,,EXTERNAL_FINANCING_DEPENDENCE_MAIN,VALID_EXTERNAL_FINANCING_DEPENDENCE_MAIN_ROW,SHOCK_X_ARCH,MAIN_INFERENCE_ELIGIBLE,VALID,0,0,0,0.0014720928028813824,0.00027540850899739023,False,True,DK_H8,8,183,1,2.9244899185248027e-16,6,6,10,22.195220695995044,0.10407119987627456,EXTREME_CPU_REGIME|SHOCK_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,1.0,0.07883900568549919,0.21165989455936163,0.09609000275200338,-0.019328635083576448,0.20541025854829376
EXTERNAL_FINANCING_DEPENDENCE,PRIMARY,EXTREME_CPU_REGIME,PREDEFINED_CPU_EVENT,9,LP_CUM_RETURN_H9,PRIMARY_ALIGNED,RELIABLE_ESTIMATE,0.09206853281023696,0.038632695946205,2.383176492224098,0.01819361669665366,0.015842975574220583,0.16829409004625334,784,11,183,,EXTERNAL_FINANCING_DEPENDENCE_MAIN,VALID_EXTERNAL_FINANCING_DEPENDENCE_MAIN_ROW,SHOCK_X_ARCH,MAIN_INFERENCE_ELIGIBLE,VALID,0,0,0,0.0014924851960719239,0.0005192456482100375,False,True,DK_H9,9,182,1,1.249000902703301e-16,6,6,10,21.75369890554184,0.08458616504310579,EXTREME_CPU_REGIME|SHOCK_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,1.0,0.07883900568549919,0.21832340035984393,0.09609000275200338,-0.021076544677584005,0.2052136102980579
EXTERNAL_FINANCING_DEPENDENCE,PRIMARY,EXTREME_CPU_REGIME,PREDEFINED_CPU_EVENT,10,LP_CUM_RETURN_H10,PRIMARY_ALIGNED,RELIABLE_ESTIMATE,0.08388716079402149,0.03694780104592904,2.270423636030277,0.02436030292767752,0.010983346967951044,0.15679097462009195,773,11,182,,EXTERNAL_FINANCING_DEPENDENCE_MAIN,VALID_EXTERNAL_FINANCING_DEPENDENCE_MAIN_ROW,SHOCK_X_ARCH,MAIN_INFERENCE_ELIGIBLE,VALID,0,0,0,0.0013651400021295551,0.0004400835593086696,False,True,DK_H10,10,181,1,1.4432899320127036e-16,6,6,10,20.952698138756862,0.08168478581299199,EXTREME_CPU_REGIME|SHOCK_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,1.0,0.09149913769313117,0.2679633322044527,0.09609000275200338,-0.024323299541633467,0.19209762112967643
EXTERNAL_FINANCING_DEPENDENCE,PRIMARY,EXTREME_CPU_REGIME,PREDEFINED_CPU_EVENT,11,LP_CUM_RETURN_H11,PRIMARY_ALIGNED,RELIABLE_ESTIMATE,0.0779529481172258,0.04235294250630646,1.8405556616430705,0.06733308705111528,-0.0056191834839951355,0.16152507971844676,762,11,181,,EXTERNAL_FINANCING_DEPENDENCE_MAIN,VALID_EXTERNAL_FINANCING_DEPENDENCE_MAIN_ROW,SHOCK_X_ARCH,MAIN_INFERENCE_ELIGIBLE,VALID,0,0,0,0.0017937717389425007,0.0006095813250547304,False,True,DK_H11,11,180,1,9.868649107779169e-17,6,6,10,19.83620056047003,0.09210464781160366,EXTREME_CPU_REGIME|SHOCK_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,1.0,0.14426731545574847,0.47408606861923236,0.12504716166635696,-0.046087760001773725,0.20199365623622534
EXTERNAL_FINANCING_DEPENDENCE,PRIMARY,EXTREME_CPU_REGIME,PREDEFINED_CPU_EVENT,12,LP_CUM_RETURN_H12,PRIMARY_ALIGNED,RELIABLE_ESTIMATE,0.05912369772200886,0.03998097967607964,1.4787956223439465,0.14095253941498181,-0.019770986723104608,0.1380183821671223,751,11,180,,EXTERNAL_FINANCING_DEPENDENCE_MAIN,VALID_EXTERNAL_FINANCING_DEPENDENCE_MAIN_ROW,SHOCK_X_ARCH,MAIN_INFERENCE_ELIGIBLE,VALID,0,0,0,0.0015984787358590928,0.0006158660116984456,False,True,DK_H12,12,179,1,1.8219044506669235e-16,6,6,10,18.39536021309256,0.10561511596238782,EXTREME_CPU_REGIME|SHOCK_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,1.0,0.20743958630884116,0.6399227482832305,0.16658027385406943,-0.05797015070596752,0.17621754614998525
GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,CPU_VIX_CONTINUOUS,PRIMARY_CONTINUOUS_ACTIVATION,0,LP_CUM_RETURN_H0,PRIMARY_ALIGNED,RELIABLE_ESTIMATE,-0.0016738696249662746,0.002081015824471244,-0.8043521847757119,0.4221936299801669,-0.005778594238839878,0.002430854988907329,965,13,192,,GROWTH_DURATION_EXPOSURE_FINAL_MAIN,VALID_GROWTH_DURATION_EXPOSURE_FINAL_MAIN_ROW,CPU_VIX_X_ARCH,MAIN_INFERENCE_ELIGIBLE,VALID,0,0,0,4.330626861699733e-06,1.0860562442184987e-07,False,True,DATE_CLUSTERED,0,191,1,3.68126581849394e-16,10,10,12,50.650017732853755,0.8849786248476781,CPU_Z|VIX_LEVEL_Z|CPU_Z_X_VIX_Z|CPU_X_ARCH|VIX_X_ARCH|CPU_VIX_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,1.0,0.5777386515518074,1.0,0.4989561081583791,-0.007768621517017705,0.004420882267085156
GROWTH_DURATION_EXPOSURE_FINAL,PRIMARY,CPU_VIX_CONTINUOUS,PRIMARY_CONTINUOUS_ACTIVATION,1,LP_CUM_RETURN_H1,PRIMARY_ALIGNED,RELIABLE_ESTIMATE,-0.00587719349041462,0.003453944446457148,-1.7015888881603458,0.09046820991983688,-0.012690196250118288,0.0009358092692890478,952,13,191,,GROWTH_DURATION_EXPOSURE_FINAL_MAIN,VALID_GROWTH_DURATION_EXPOSURE_FINAL_MAIN_ROW,CPU_VIX_X_ARCH,MAIN_INFERENCE_ELIGIBLE,VALID,0,0,0,1.1929732239212175e-05,2.7238342666569487e-06,False,True,DK_H1,1,190,1,3.281105545990418e-16,10,10,12,50.53038219849675,0.4520737884701632,CPU_Z|VIX_LEVEL_Z|CPU_Z_X_VIX_Z|CPU_X_ARCH|VIX_X_ARCH|CPU_VIX_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,1.0,0.37065001448209095,1.0,0.4220077324320345,-0.015992894775595366,0.004238507794766127
