CHANNEL,TEST,HORIZON_MONTHS,CONTROL_LEVEL,ARCHITECTURE_COLUMN,MODEL_STATUS,COEFFICIENT,STANDARD_ERROR,T_STATISTIC,P_VALUE,CI_LOWER_95,CI_UPPER_95,N_OBSERVATIONS,N_ETFS,N_DATES,COVARIANCE_METHOD,MONTH_FE,COVARIANCE_STATUS,TARGET_VARIANCE,NEGATIVE_DIAGONAL_COUNT,ZERO_DIAGONAL_COUNT,NONFINITE_COV_ELEMENTS,MIN_COV_EIGENVALUE,REGRESSORS,DESIGN_RANK,N_REGRESSORS,CONDITION_NUMBER,WITHIN_ITERATIONS,WITHIN_CONVERGENCE,DF_INFERENCE
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,9,ARCHITECTURE_FACTOR_BETAS,EXTERNAL_FINANCING_DEPENDENCE_MAIN,RELIABLE_ESTIMATE,-0.02089234265823347,0.011927388118812367,-1.7516276363373475,0.08152228267202995,-0.04442608223966758,0.0026413969232006416,784,11,183,DK,False,VALID,0.00014226258733678643,0,0,0,8.669602363290503e-06,CPU_Z|VIX_LEVEL_Z|CPU_X_VIX|CPU_X_ARCH|VIX_X_ARCH|CPU_VIX_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE|GROWTH_FACTOR|USO_RETURN|MARKET_RETURN_X_ARCH_STYLE|GROWTH_FACTOR_X_ARCH_STYLE|ENERGY_RETURN_X_ARCH_STYLE|TREASURY_RETURN_X_ARCH_STYLE|USO_RETURN_X_ARCH_STYLE,17,17,122.77660656785393,1,7.115906503496699e-17,182
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,12,BASELINE,EXTERNAL_FINANCING_DEPENDENCE_MAIN,RELIABLE_ESTIMATE,-0.03211430372631691,0.01913530726774337,-1.6782747868623151,0.09503846525181818,-0.06987410953598115,0.005645502083347326,751,11,180,DK,False,VALID,0.0003661599842309523,0,0,0,1.9115320540043604e-05,CPU_Z|VIX_LEVEL_Z|CPU_X_VIX|CPU_X_ARCH|VIX_X_ARCH|CPU_VIX_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,10,10,70.93947407052555,1,7.229015433311606e-17,179
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,12,COMMON_STYLE_CONTROLS,EXTERNAL_FINANCING_DEPENDENCE_MAIN,RELIABLE_ESTIMATE,-0.03030521866289459,0.0188393387133999,-1.6086137164325904,0.10946313016580152,-0.06748098811602665,0.006870550790237469,751,11,180,DK,False,VALID,0.00035492068315820817,0,0,0,1.708716564611786e-05,CPU_Z|VIX_LEVEL_Z|CPU_X_VIX|CPU_X_ARCH|VIX_X_ARCH|CPU_VIX_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE|GROWTH_FACTOR|USO_RETURN,12,12,103.74828723927898,1,7.229015433311606e-17,179
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,12,ARCHITECTURE_FACTOR_BETAS,EXTERNAL_FINANCING_DEPENDENCE_MAIN,RELIABLE_ESTIMATE,-0.026833257526579887,0.017673948381041284,-1.5182378576687328,0.1307186515272688,-0.061709355904322374,0.008042840851162598,751,11,180,DK,False,VALID,0.00031236845137571186,0,0,0,1.4841428071575888e-05,CPU_Z|VIX_LEVEL_Z|CPU_X_VIX|CPU_X_ARCH|VIX_X_ARCH|CPU_VIX_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE|GROWTH_FACTOR|USO_RETURN|MARKET_RETURN_X_ARCH_STYLE|GROWTH_FACTOR_X_ARCH_STYLE|ENERGY_RETURN_X_ARCH_STYLE|TREASURY_RETURN_X_ARCH_STYLE|USO_RETURN_X_ARCH_STYLE,17,17,120.17406998807665,1,7.229015433311606e-17,179
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,0,BASELINE,EXTERNAL_FINANCING_DEPENDENCE_MAIN,RELIABLE_ESTIMATE,-0.016124357944374966,0.010765567798573315,-1.4977712505337446,0.1358434910869231,-0.037359031225322706,0.00511031533657277,883,11,192,DATE_CLUSTER,False,VALID,0.00011589745002567869,0,0,0,2.74406495046071e-06,HIGH_CPU_REGIME|HIGH_VIX_REGIME|JV_AB|JV_A_X_ARCH|JV_B_X_ARCH|JV_AB_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,10,10,36.21488107687065,1,5.733428077339427e-17,191
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,0,COMMON_STYLE_CONTROLS,EXTERNAL_FINANCING_DEPENDENCE_MAIN,RELIABLE_ESTIMATE,-0.01610846004356787,0.010757932572588506,-1.497356479497989,0.13595125827027804,-0.03732807313147729,0.005111153044341548,883,11,192,DATE_CLUSTER,False,VALID,0.00011573311323636073,0,0,0,2.3740775350287722e-06,HIGH_CPU_REGIME|HIGH_VIX_REGIME|JV_AB|JV_A_X_ARCH|JV_B_X_ARCH|JV_AB_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE|GROWTH_FACTOR|USO_RETURN,12,12,56.728413395286545,1,5.733428077339427e-17,191
EXTERNAL_FINANCING_DEPENDENCE,CPU_AND_VIX_STRESS,0,ARCHITECTURE_FACTOR_BETAS,EXTERNAL_FINANCING_DEPENDENCE_MAIN,RELIABLE_ESTIMATE,-0.011915138443459391,0.01096052289373847,-1.087095803637824,0.2783644329758806,-0.03353435323933185,0.009704076352413065,883,11,192,DATE_CLUSTER,False,VALID,0.00012013306210416514,0,0,0,5.78061440072522e-07,HIGH_CPU_REGIME|HIGH_VIX_REGIME|JV_AB|JV_A_X_ARCH|JV_B_X_ARCH|JV_AB_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE|GROWTH_FACTOR|USO_RETURN|MARKET_RETURN_X_ARCH_STYLE|GROWTH_FACTOR_X_ARCH_STYLE|ENERGY_RETURN_X_ARCH_STYLE|TREASURY_RETURN_X_ARCH_STYLE|USO_RETURN_X_ARCH_STYLE,17,17,65.66034813887062,1,5.733428077339427e-17,191
EXTERNAL_FINANCING_DEPENDENCE,EXTREME_CPU_REGIME,0,BASELINE,EXTERNAL_FINANCING_DEPENDENCE_MAIN,RELIABLE_ESTIMATE,0.006878752322219652,0.005891778097809868,1.1675172092405635,0.24445698061284396,-0.004742556027853274,0.018500060672292578,883,11,192,DATE_CLUSTER,False,VALID,3.4713049153832064e-05,0,0,0,4.3087275343906025e-06,EXTREME_CPU_REGIME|EXTREME_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,6,6,26.17075494610017,1,2.976730476557257e-17,191
EXTERNAL_FINANCING_DEPENDENCE,EXTREME_CPU_REGIME,0,COMMON_STYLE_CONTROLS,EXTERNAL_FINANCING_DEPENDENCE_MAIN,RELIABLE_ESTIMATE,0.0068734410398159935,0.005910593573587438,1.1629019918627486,0.24632011854574956,-0.004784980121047576,0.018531862200679563,883,11,192,DATE_CLUSTER,False,VALID,3.4935116392133124e-05,0,0,0,4.061283501323768e-06,EXTREME_CPU_REGIME|EXTREME_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE|GROWTH_FACTOR|USO_RETURN,8,8,40.91276781698176,1,2.976730476557257e-17,191
EXTERNAL_FINANCING_DEPENDENCE,EXTREME_CPU_REGIME,0,ARCHITECTURE_FACTOR_BETAS,EXTERNAL_FINANCING_DEPENDENCE_MAIN,RELIABLE_ESTIMATE,0.006423451300083543,0.005292599578432052,1.2136665933050823,0.22637371710164897,-0.0040160001954316436,0.016862902795598732,883,11,192,DATE_CLUSTER,False,VALID,2.8011610297619133e-05,0,0,0,2.29308289431731e-06,EXTREME_CPU_REGIME|EXTREME_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE|GROWTH_FACTOR|USO_RETURN|MARKET_RETURN_X_ARCH_STYLE|GROWTH_FACTOR_X_ARCH_STYLE|ENERGY_RETURN_X_ARCH_STYLE|TREASURY_RETURN_X_ARCH_STYLE|USO_RETURN_X_ARCH_STYLE,13,13,47.04754014753656,1,2.976730476557257e-17,191
EXTERNAL_FINANCING_DEPENDENCE,EXTREME_CPU_REGIME,6,BASELINE,EXTERNAL_FINANCING_DEPENDENCE_MAIN,RELIABLE_ESTIMATE,0.076784476376396,0.03753073038817126,2.045909460919965,0.042180554860959715,0.0027412263342289217,0.15082772641856307,817,11,186,DK,False,VALID,0.0014085557234696016,0,0,0,0.00025101232414319937,EXTREME_CPU_REGIME|EXTREME_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,6,6,23.227962573909124,1,6.984756850150923e-17,185
EXTERNAL_FINANCING_DEPENDENCE,EXTREME_CPU_REGIME,6,COMMON_STYLE_CONTROLS,EXTERNAL_FINANCING_DEPENDENCE_MAIN,RELIABLE_ESTIMATE,0.07610932818297617,0.03772251352409387,2.017610203370041,0.04507683621394584,0.0016877149557572857,0.15053094141019505,817,11,186,DK,False,VALID,0.0014229880265754452,0,0,0,0.00018701616708862977,EXTREME_CPU_REGIME|EXTREME_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE|GROWTH_FACTOR|USO_RETURN,8,8,35.86359414917462,1,6.984756850150923e-17,185
EXTERNAL_FINANCING_DEPENDENCE,EXTREME_CPU_REGIME,6,ARCHITECTURE_FACTOR_BETAS,EXTERNAL_FINANCING_DEPENDENCE_MAIN,RELIABLE_ESTIMATE,0.08462787353231087,0.03724386464629333,2.272263481140467,0.024221084924762316,0.011150572290892238,0.15810517477372948,817,11,186,DK,False,VALID,0.0013871054537914183,0,0,0,0.00011489752684387016,EXTREME_CPU_REGIME|EXTREME_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE|GROWTH_FACTOR|USO_RETURN|MARKET_RETURN_X_ARCH_STYLE|GROWTH_FACTOR_X_ARCH_STYLE|ENERGY_RETURN_X_ARCH_STYLE|TREASURY_RETURN_X_ARCH_STYLE|USO_RETURN_X_ARCH_STYLE,13,13,41.33279923284408,1,6.984756850150923e-17,185
EXTERNAL_FINANCING_DEPENDENCE,EXTREME_CPU_REGIME,9,BASELINE,EXTERNAL_FINANCING_DEPENDENCE_MAIN,RELIABLE_ESTIMATE,0.09206853281023696,0.038632695946205,2.383176492224098,0.01819361669665366,0.015842975574220583,0.16829409004625334,784,11,183,DK,False,VALID,0.0014924851960719239,0,0,0,0.0005192456482100375,EXTREME_CPU_REGIME|EXTREME_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,6,6,21.75369890554184,1,3.3313771242738275e-17,182
EXTERNAL_FINANCING_DEPENDENCE,EXTREME_CPU_REGIME,9,COMMON_STYLE_CONTROLS,EXTERNAL_FINANCING_DEPENDENCE_MAIN,RELIABLE_ESTIMATE,0.09130806647649845,0.038999362831724706,2.3412707246135396,0.020300788750495985,0.014359044646976793,0.1682570883060201,784,11,183,DK,False,VALID,0.0015209503012805106,0,0,0,0.00024030150924948243,EXTREME_CPU_REGIME|EXTREME_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE|GROWTH_FACTOR|USO_RETURN,8,8,31.800203394523372,1,3.3313771242738275e-17,182
EXTERNAL_FINANCING_DEPENDENCE,EXTREME_CPU_REGIME,9,ARCHITECTURE_FACTOR_BETAS,EXTERNAL_FINANCING_DEPENDENCE_MAIN,RELIABLE_ESTIMATE,0.0935763162250432,0.03620645505996614,2.5845202483938152,0.010534848404265955,0.022137936249446072,0.16501469620064033,784,11,183,DK,False,VALID,0.001310907388009348,0,0,0,0.00016939393767160266,EXTREME_CPU_REGIME|EXTREME_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE|GROWTH_FACTOR|USO_RETURN|MARKET_RETURN_X_ARCH_STYLE|GROWTH_FACTOR_X_ARCH_STYLE|ENERGY_RETURN_X_ARCH_STYLE|TREASURY_RETURN_X_ARCH_STYLE|USO_RETURN_X_ARCH_STYLE,13,13,36.65918235764678,1,3.3313771242738275e-17,182
EXTERNAL_FINANCING_DEPENDENCE,EXTREME_CPU_REGIME,12,BASELINE,EXTERNAL_FINANCING_DEPENDENCE_MAIN,RELIABLE_ESTIMATE,0.05912369772200886,0.03998097967607964,1.4787956223439465,0.14095253941498181,-0.019770986723104608,0.1380183821671223,751,11,180,DK,False,VALID,0.0015984787358590928,0,0,0,0.0006158660116984456,EXTREME_CPU_REGIME|EXTREME_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,6,6,18.39536021309256,1,3.067526998797869e-17,179
EXTERNAL_FINANCING_DEPENDENCE,EXTREME_CPU_REGIME,12,COMMON_STYLE_CONTROLS,EXTERNAL_FINANCING_DEPENDENCE_MAIN,RELIABLE_ESTIMATE,0.0580345667265987,0.04020391296899053,1.4435054312091722,0.15062597194610805,-0.02130003319680001,0.1373691666499974,751,11,180,DK,False,VALID,0.0016163546180181646,0,0,0,0.0005078058028240815,EXTREME_CPU_REGIME|EXTREME_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE|GROWTH_FACTOR|USO_RETURN,8,8,26.382201539860045,1,3.067526998797869e-17,179
EXTERNAL_FINANCING_DEPENDENCE,EXTREME_CPU_REGIME,12,ARCHITECTURE_FACTOR_BETAS,EXTERNAL_FINANCING_DEPENDENCE_MAIN,RELIABLE_ESTIMATE,0.07757530065775495,0.04010605347915359,1.9342541568712865,0.05465876677709673,-0.0015661926025955647,0.15671679391810545,751,11,180,DK,False,VALID,0.0016084955256727277,0,0,0,0.0001968223526271606,EXTREME_CPU_REGIME|EXTREME_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE|GROWTH_FACTOR|USO_RETURN|MARKET_RETURN_X_ARCH_STYLE|GROWTH_FACTOR_X_ARCH_STYLE|ENERGY_RETURN_X_ARCH_STYLE|TREASURY_RETURN_X_ARCH_STYLE|USO_RETURN_X_ARCH_STYLE,13,13,30.347258194413023,1,3.067526998797869e-17,179
GROWTH_DURATION_EXPOSURE_FINAL,CPU_VIX_CONTINUOUS,0,BASELINE,GROWTH_DURATION_EXPOSURE_FINAL_MAIN,RELIABLE_ESTIMATE,-0.0016738696249662746,0.002081015824471244,-0.8043521847757119,0.4221936299801669,-0.005778594238839878,0.002430854988907329,965,13,192,DATE_CLUSTER,False,VALID,4.330626861699733e-06,0,0,0,1.0860562442184987e-07,CPU_Z|VIX_LEVEL_Z|CPU_X_VIX|CPU_X_ARCH|VIX_X_ARCH|CPU_VIX_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,10,10,50.650017732853755,1,1.0734073388344778e-16,191
GROWTH_DURATION_EXPOSURE_FINAL,CPU_VIX_CONTINUOUS,0,COMMON_STYLE_CONTROLS,GROWTH_DURATION_EXPOSURE_FINAL_MAIN,RELIABLE_ESTIMATE,-0.0016548382411623122,0.0020731976240918985,-0.7982057387737765,0.4257424304952746,-0.005744141751959273,0.002434465269634649,965,13,192,DATE_CLUSTER,False,VALID,4.298148388540294e-06,0,0,0,9.953185315935849e-08,CPU_Z|VIX_LEVEL_Z|CPU_X_VIX|CPU_X_ARCH|VIX_X_ARCH|CPU_VIX_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE|GROWTH_FACTOR|USO_RETURN,12,12,80.02192615436368,1,1.0734073388344778e-16,191
GROWTH_DURATION_EXPOSURE_FINAL,CPU_VIX_CONTINUOUS,0,ARCHITECTURE_FACTOR_BETAS,GROWTH_DURATION_EXPOSURE_FINAL_MAIN,RELIABLE_ESTIMATE,-0.00035198789121942145,0.0009553751501883345,-0.36842897907699773,0.7129614159758663,-0.002236429060934052,0.001532453278495209,965,13,192,DATE_CLUSTER,False,VALID,9.127416775973826e-07,0,0,0,8.375251634184051e-08,CPU_Z|VIX_LEVEL_Z|CPU_X_VIX|CPU_X_ARCH|VIX_X_ARCH|CPU_VIX_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE|GROWTH_FACTOR|USO_RETURN|MARKET_RETURN_X_ARCH_STYLE|GROWTH_FACTOR_X_ARCH_STYLE|ENERGY_RETURN_X_ARCH_STYLE|TREASURY_RETURN_X_ARCH_STYLE|USO_RETURN_X_ARCH_STYLE,17,17,136.91204640952762,1,1.0734073388344778e-16,191
GROWTH_DURATION_EXPOSURE_FINAL,CPU_VIX_CONTINUOUS,6,BASELINE,GROWTH_DURATION_EXPOSURE_FINAL_MAIN,RELIABLE_ESTIMATE,-0.007897861584362719,0.00613598024943967,-1.287139342582457,0.1996537971296763,-0.020003352609025884,0.004207629440300446,887,13,186,DK,False,VALID,3.765025362151372e-05,0,0,0,2.7440009216007854e-06,CPU_Z|VIX_LEVEL_Z|CPU_X_VIX|CPU_X_ARCH|VIX_X_ARCH|CPU_VIX_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,10,10,50.79625616725498,1,7.547513910360421e-17,185
GROWTH_DURATION_EXPOSURE_FINAL,CPU_VIX_CONTINUOUS,6,COMMON_STYLE_CONTROLS,GROWTH_DURATION_EXPOSURE_FINAL_MAIN,RELIABLE_ESTIMATE,-0.007954636525061053,0.006138484337695642,-1.295863292541557,0.19663700788676758,-0.02006506779018708,0.004155794740064977,887,13,186,DK,False,VALID,3.76809899641347e-05,0,0,0,2.5038637111735956e-06,CPU_Z|VIX_LEVEL_Z|CPU_X_VIX|CPU_X_ARCH|VIX_X_ARCH|CPU_VIX_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE|GROWTH_FACTOR|USO_RETURN,12,12,79.51495193224133,1,7.547513910360421e-17,185
GROWTH_DURATION_EXPOSURE_FINAL,CPU_VIX_CONTINUOUS,6,ARCHITECTURE_FACTOR_BETAS,GROWTH_DURATION_EXPOSURE_FINAL_MAIN,RELIABLE_ESTIMATE,-0.007770248789371451,0.0054537141178745705,-1.4247627619321717,0.155910561788821,-0.01852971746775226,0.0029892198890093587,887,13,186,DK,False,VALID,2.9742997679504404e-05,0,0,0,1.1894966283561168e-06,CPU_Z|VIX_LEVEL_Z|CPU_X_VIX|CPU_X_ARCH|VIX_X_ARCH|CPU_VIX_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE|GROWTH_FACTOR|USO_RETURN|MARKET_RETURN_X_ARCH_STYLE|GROWTH_FACTOR_X_ARCH_STYLE|ENERGY_RETURN_X_ARCH_STYLE|TREASURY_RETURN_X_ARCH_STYLE|USO_RETURN_X_ARCH_STYLE,17,17,136.55485170193748,1,7.547513910360421e-17,185
GROWTH_DURATION_EXPOSURE_FINAL,CPU_VIX_CONTINUOUS,9,BASELINE,GROWTH_DURATION_EXPOSURE_FINAL_MAIN,RELIABLE_ESTIMATE,-0.006073490830437642,0.0054581052212102415,-1.1127471135653464,0.2672846266143308,-0.016842791334831526,0.004695809673956243,848,13,183,DK,False,VALID,2.9790912605802496e-05,0,0,0,4.952639192688441e-06,CPU_Z|VIX_LEVEL_Z|CPU_X_VIX|CPU_X_ARCH|VIX_X_ARCH|CPU_VIX_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,10,10,50.367756929134686,1,9.511521549412455e-17,182
GROWTH_DURATION_EXPOSURE_FINAL,CPU_VIX_CONTINUOUS,9,COMMON_STYLE_CONTROLS,GROWTH_DURATION_EXPOSURE_FINAL_MAIN,RELIABLE_ESTIMATE,-0.006020777305918737,0.005411419311878115,-1.112605946595762,0.26734511552774715,-0.016697962585973454,0.004656407974135981,848,13,183,DK,False,VALID,2.928345896896741e-05,0,0,0,4.749200977757434e-06,CPU_Z|VIX_LEVEL_Z|CPU_X_VIX|CPU_X_ARCH|VIX_X_ARCH|CPU_VIX_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE|GROWTH_FACTOR|USO_RETURN,12,12,76.32892960381442,1,9.511521549412455e-17,182
GROWTH_DURATION_EXPOSURE_FINAL,CPU_VIX_CONTINUOUS,9,ARCHITECTURE_FACTOR_BETAS,GROWTH_DURATION_EXPOSURE_FINAL_MAIN,RELIABLE_ESTIMATE,-0.008199921589623366,0.005876688770363522,-1.39533024634145,0.16461649254609056,-0.01979512262988634,0.0033952794506396065,848,13,183,DK,False,VALID,3.453547090371672e-05,0,0,0,2.229989778830998e-06,CPU_Z|VIX_LEVEL_Z|CPU_X_VIX|CPU_X_ARCH|VIX_X_ARCH|CPU_VIX_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE|GROWTH_FACTOR|USO_RETURN|MARKET_RETURN_X_ARCH_STYLE|GROWTH_FACTOR_X_ARCH_STYLE|ENERGY_RETURN_X_ARCH_STYLE|TREASURY_RETURN_X_ARCH_STYLE|USO_RETURN_X_ARCH_STYLE,17,17,131.47208576109006,1,9.511521549412455e-17,182
GROWTH_DURATION_EXPOSURE_FINAL,CPU_VIX_CONTINUOUS,12,BASELINE,GROWTH_DURATION_EXPOSURE_FINAL_MAIN,RELIABLE_ESTIMATE,-0.007743797462514387,0.006449975042047417,-1.2005933995143447,0.23149535732621163,-0.020471568261128444,0.004983973336099669,809,13,180,DK,False,VALID,4.160217804303457e-05,0,0,0,7.346159495689229e-06,CPU_Z|VIX_LEVEL_Z|CPU_X_VIX|CPU_X_ARCH|VIX_X_ARCH|CPU_VIX_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,10,10,52.31308271327045,1,9.757337089103662e-17,179
GROWTH_DURATION_EXPOSURE_FINAL,CPU_VIX_CONTINUOUS,12,COMMON_STYLE_CONTROLS,GROWTH_DURATION_EXPOSURE_FINAL_MAIN,RELIABLE_ESTIMATE,-0.0077329765465471885,0.006193973750495715,-1.2484677620611977,0.2134902562776726,-0.019955578605471834,0.004489625512377459,809,13,180,DK,False,VALID,3.8365310821829954e-05,0,0,0,5.343738958615209e-06,CPU_Z|VIX_LEVEL_Z|CPU_X_VIX|CPU_X_ARCH|VIX_X_ARCH|CPU_VIX_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE|GROWTH_FACTOR|USO_RETURN,12,12,75.82344521744042,1,9.757337089103662e-17,179
GROWTH_DURATION_EXPOSURE_FINAL,CPU_VIX_CONTINUOUS,12,ARCHITECTURE_FACTOR_BETAS,GROWTH_DURATION_EXPOSURE_FINAL_MAIN,RELIABLE_ESTIMATE,-0.006926432123648685,0.00851276569894329,-0.8136523861461944,0.41692512382401503,-0.02372471893439279,0.009871854687095422,809,13,180,DK,False,VALID,7.246717984510547e-05,0,0,0,5.571487588807347e-06,CPU_Z|VIX_LEVEL_Z|CPU_X_VIX|CPU_X_ARCH|VIX_X_ARCH|CPU_VIX_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE|GROWTH_FACTOR|USO_RETURN|MARKET_RETURN_X_ARCH_STYLE|GROWTH_FACTOR_X_ARCH_STYLE|ENERGY_RETURN_X_ARCH_STYLE|TREASURY_RETURN_X_ARCH_STYLE|USO_RETURN_X_ARCH_STYLE,17,17,129.8535433967569,1,9.757337089103662e-17,179
GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,0,BASELINE,GROWTH_DURATION_EXPOSURE_FINAL_MAIN,RELIABLE_ESTIMATE,-0.01287492024523637,0.006772394614494727,-1.901088311906783,0.058796091263410136,-0.026233211202031384,0.00048337071155864393,965,13,192,DATE_CLUSTER,False,VALID,4.586532881443718e-05,0,0,0,6.927686241215567e-07,HIGH_CPU_REGIME|HIGH_VIX_REGIME|JV_AB|JV_A_X_ARCH|JV_B_X_ARCH|JV_AB_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,10,10,25.839362058115444,1,1.2313121161710608e-16,191
GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,0,COMMON_STYLE_CONTROLS,GROWTH_DURATION_EXPOSURE_FINAL_MAIN,RELIABLE_ESTIMATE,-0.012904131646929377,0.006771404942872525,-1.9056800997423828,0.05819360715961183,-0.026260470514067248,0.0004522072202084917,965,13,192,DATE_CLUSTER,False,VALID,4.585192490035846e-05,0,0,0,5.189910779164902e-07,HIGH_CPU_REGIME|HIGH_VIX_REGIME|JV_AB|JV_A_X_ARCH|JV_B_X_ARCH|JV_AB_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE|GROWTH_FACTOR|USO_RETURN,12,12,40.38276232160817,1,1.2313121161710608e-16,191
GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,0,ARCHITECTURE_FACTOR_BETAS,GROWTH_DURATION_EXPOSURE_FINAL_MAIN,RELIABLE_ESTIMATE,-0.00041840634544151786,0.003659889374660521,-0.11432212906170909,0.909102526260304,-0.007637399023712283,0.006800586332829247,965,13,192,DATE_CLUSTER,False,VALID,1.339479023475298e-05,0,0,0,3.400440900175102e-07,HIGH_CPU_REGIME|HIGH_VIX_REGIME|JV_AB|JV_A_X_ARCH|JV_B_X_ARCH|JV_AB_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE|GROWTH_FACTOR|USO_RETURN|MARKET_RETURN_X_ARCH_STYLE|GROWTH_FACTOR_X_ARCH_STYLE|ENERGY_RETURN_X_ARCH_STYLE|TREASURY_RETURN_X_ARCH_STYLE|USO_RETURN_X_ARCH_STYLE,17,17,68.41088632125431,1,1.2313121161710608e-16,191
GROWTH_DURATION_EXPOSURE_FINAL,EXTREME_CPU_REGIME,0,BASELINE,GROWTH_DURATION_EXPOSURE_FINAL_MAIN,RELIABLE_ESTIMATE,-0.005659487334613668,0.00393122236372897,-1.4396253406651227,0.1516103612005301,-0.013413674020391873,0.002094699351164536,965,13,192,DATE_CLUSTER,False,VALID,1.5454509273082796e-05,0,0,0,1.8773759711340137e-06,EXTREME_CPU_REGIME|EXTREME_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE,6,6,17.985019533721523,1,2.168673991107171e-17,191
GROWTH_DURATION_EXPOSURE_FINAL,EXTREME_CPU_REGIME,0,COMMON_STYLE_CONTROLS,GROWTH_DURATION_EXPOSURE_FINAL_MAIN,RELIABLE_ESTIMATE,-0.005656956799403746,0.003943849788854792,-1.4343743048708764,0.15310070494552638,-0.013436050601271265,0.0021221370024637736,965,13,192,DATE_CLUSTER,False,VALID,1.555395115704999e-05,0,0,0,1.5356627026332333e-06,EXTREME_CPU_REGIME|EXTREME_X_ARCH|MARKET_RETURN|ENERGY_RETURN|TREASURY_RETURN|VIX_CHANGE|GROWTH_FACTOR|USO_RETURN,8,8,28.004207558552586,1,2.168673991107171e-17,191
