CHANNEL,TEST,REPLICATION,PERMUTED_COEFFICIENT
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,838,-0.003956384747439125
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,839,-0.0021773507552834298
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,840,0.00312975185178162
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,841,-0.00038720720453706327
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,842,0.0018129990265189557
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,843,0.00030477537251794484
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,844,0.0026088474807742894
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,845,0.001293151976938968
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,846,0.004601672330029473
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,847,-0.0013659715876618806
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,848,-0.0018171073363093555
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,849,0.0026767944629481526
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,850,-0.002897711073389979
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,851,-0.0010808795904971942
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,852,-0.0020100323918688595
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,853,-0.0014682944943163012
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,854,0.001670086612780835
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,855,0.0016157534356583771
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,856,-0.0027736402011582627
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,857,-0.0009974341008449322
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,858,0.002425890706091073
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,859,-0.002260824149251884
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,860,0.0009809343468772165
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,861,0.0036492429886100086
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,862,0.00029181811546245546
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,863,0.001824385446324471
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,864,-0.0017095619018425874
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,865,0.0010703300486328777
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,866,-0.0036700852118133247
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,867,-0.006215071002804127
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,868,-0.00036677564234296046
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,869,-6.581353030573894e-05
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,870,-0.004311070215247594
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,871,-0.0019560337417419246
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,872,0.0018099133451456952
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,873,0.0019991281652778996
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,874,0.0037293454119771523
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,875,-0.004889648341425938
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,876,0.002354340354545743
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,877,-0.0036672656353014133
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,878,-0.0025616675921955774
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,879,0.0005562552475885563
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,880,-0.0029661886202080514
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,881,-0.0015425782946011418
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,882,0.0032594748693076706
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,883,-0.00178855603465919
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,884,0.0021524872484691825
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,885,-0.0006241803698486399
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,886,-0.002409541260860476
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,887,0.0023580381967339497
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,888,-0.002376839276029474
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,889,-0.002044791607004187
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,890,0.003297804200299464
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,891,-0.001941322156973802
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,892,0.001169428415656381
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,893,-0.0015739402451044626
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,894,-0.0007003342082017916
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,895,0.0024784263279684533
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,896,0.0022415156630086345
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,897,-0.0020438186947130507
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,898,0.0016568712950584452
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,899,0.0004588145086774815
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,900,-0.00389609207793536
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,901,0.0002167426231259459
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,902,-0.002576673121825719
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,903,0.002740240551531118
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,904,-0.0005026751979260566
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,905,-0.001247832508004826
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,906,-0.0015398135142612244
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,907,-0.0013227362907672086
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,908,-0.0012366666404031784
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,909,-0.00019804447966669246
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,910,0.0013583141827496416
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,911,-6.300141946408245e-05
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,912,-0.002106715965376379
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,913,0.0016105928786535042
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,914,-4.400432927489051e-05
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,915,-0.0026576757352763567
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,916,-0.0013408580534354775
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,917,-0.0011802360114098916
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,918,0.002736689909836356
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,919,0.0003461426458044347
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,920,0.00315738590852195
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,921,-0.0035079706922131752
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,922,0.0029589675701156993
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,923,-0.004828100090437628
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,924,-0.0046556998825471796
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,925,0.0003744274509294576
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,926,0.0015113943580095115
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,927,0.004127246896010437
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,928,0.0014741704457545224
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,929,-0.0014493535034107363
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,930,0.0018183746691495283
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,931,-0.005218539833811033
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,932,0.001396005309500703
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,933,0.0004233510418474509
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,934,0.002592543761243702
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,935,-0.002009261964593521
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,936,-0.0012478179129566988
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,937,-0.0010152232772535133
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,938,-0.0011241525609014525
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,939,3.793732127694548e-05
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,940,-0.0001842292931410799
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,941,0.002158667548697854
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,942,-0.004168411940009137
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,943,0.0038300553499114624
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,944,-0.0025538866832944263
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,945,0.004036630405376552
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,946,0.0023236130255834104
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,947,0.00022983438041740466
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,948,-0.0014509644991289683
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,949,0.0017747952620091906
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,950,-0.0010490402660933206
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,951,0.0012520304298521963
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,952,-0.002056299877351963
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,953,0.0017514207642678858
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,954,-0.0016463842140846765
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,955,0.0004315554723191485
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,956,-0.0003246881996393659
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,957,-3.118445493718685e-05
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,958,0.0009457036658359767
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,959,-0.002212850726188868
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,960,0.003347262171054982
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,961,-0.0007770504739603103
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,962,-0.008156712449090988
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,963,-0.0032778340953650187
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,964,-0.005177875594684399
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,965,0.0011236285266817512
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,966,0.0018944324531145968
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,967,-0.0019596835105050504
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,968,0.002196243653034864
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,969,-0.002929920000594191
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,970,0.003256716922951352
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,971,-0.00828177809338833
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,972,-8.830609701781075e-05
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,973,-0.006694556808332889
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,974,0.001381487739388615
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,975,-0.0032389649447232545
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,976,-0.002286742008798408
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,977,0.0017737912023694377
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,978,0.0025852850528559393
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,979,0.0006887931621283016
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,980,0.000378990063189666
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,981,-0.00035173804082679863
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,982,-0.0036890392505961357
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,983,-0.0017788440676928098
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,984,-0.0024725018981754136
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,985,-0.0029297629785699957
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,986,-0.004936147378157061
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,987,-0.00032490543846536407
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,988,0.003363526394133014
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,989,0.0011276049796051185
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,990,0.0018649604904352763
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,991,0.0010736646676848473
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,992,-0.0006273883439870795
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,993,0.0011239541121126474
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,994,-0.0024463707547376246
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,995,-0.00020835282851238993
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,996,-0.0009176256196700069
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,997,0.003432911401314283
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,998,0.004371916197859141
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,999,-0.002371549010875463
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1000,-0.0003423244741904668
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1001,-0.006120601809544522
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1002,0.001963833274066039
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1003,-0.004962280127122951
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1004,0.00038116267590679266
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1005,0.003435305305308983
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1006,0.0026094004393141697
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1007,-0.00023696215902494668
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1008,-0.00041610694056395134
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1009,0.00028157527615193135
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1010,-0.0011331279099830226
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1011,-0.004332600830876178
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1012,0.0013246639392388852
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1013,0.00019297566956384134
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1014,0.00465855731787034
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1015,-0.0010610266711330327
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1016,0.002199265709759563
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1017,-0.0047441912401601114
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1018,-0.00806111765116731
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1019,-0.00025027703196887923
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1020,0.00022669886368080315
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1021,-0.004965779796550379
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1022,-0.0011526388590574668
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1023,0.002068205466864398
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1024,0.0017257014140387944
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1025,-0.0024871510671055576
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1026,-0.0012836226599964987
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1027,-0.001483196614604496
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1028,0.0028453806257481918
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1029,0.0005875477530151116
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1030,-0.0033224704622554983
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1031,0.0036547318897741637
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1032,0.0024732982129562838
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1033,0.0010129884757540484
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1034,0.0025621496717547596
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1035,-0.0041219480696142044
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1036,-0.004050229474317222
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1037,0.004324413339971461
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1038,0.0014608435711847812
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1039,-0.0046035819457368714
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1040,0.0031343361874446355
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1041,0.0010036764671944693
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1042,0.003073434438333668
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1043,0.0007665304585216784
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1044,0.0025447746364570287
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1045,0.002147067482154284
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1046,-0.0019949369142266103
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1047,0.0011037433449803732
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1048,-0.0031027965610237952
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1049,0.000165490222937746
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1050,0.0022253932150210916
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1051,0.002558905891127871
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1052,-0.0030534489826788648
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1053,-0.001896956853198754
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1054,0.0022863831098048418
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1055,0.0017997912837840835
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1056,-0.0015390226235973976
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1057,0.00532000826542066
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1058,0.0022079018823756807
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1059,-0.0003930224993862378
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1060,-0.0021451705220308782
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1061,0.0013910317461031515
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1062,0.0021205933571852775
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1063,0.000665703202772449
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1064,-0.0014193974274462375
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1065,-0.007282386146438767
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1066,-0.004446380747444217
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1067,0.0007433653068106976
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1068,0.0049508361384724715
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1069,-0.00012561580464874977
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1070,-0.0004347618604039744
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1071,0.002709295412481973
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1072,-1.7711659935980344e-05
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1073,-0.005747872452395119
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1074,-0.0012892441068213273
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1075,-0.0015521113094229704
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1076,-0.00158410740834163
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1077,0.001952473830132466
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1078,-0.003591221042854503
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1079,-0.001264493911416626
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1080,-0.0029790109823038128
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1081,0.002814787274167282
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1082,0.004495173671280108
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1083,-0.0006630968809505898
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1084,-0.0016419113617693628
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1085,0.00022388300944126805
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1086,0.0008233476838381428
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1087,-0.0007917159442377756
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1088,-0.0015006579662308818
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1089,0.0034954688176191038
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1090,0.0021402251850655488
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1091,0.002317065885773589
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1092,0.003737957575757353
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1093,0.001976033404115315
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1094,-0.0033964970068627157
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1095,0.003419446981970343
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1096,-0.000431827243906228
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1097,0.0025406745145050793
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1098,0.0002867344827952831
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1099,-0.004177639177211345
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1100,0.00035184155619774187
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1101,-0.006097107680509761
EXTERNAL_FINANCING_DEPENDENCE,CPU_VIX_CONTINUOUS,1102,0.004328100678887791
