PAIR,CHANNEL_1,CHANNEL_2,SHOCK,HORIZON_MONTHS,MODEL_VARIANT,N_OBSERVATIONS,N_ETFS,N_DATES,INFERENCE_CLASS,FOCAL_CHANNEL,CONDITIONAL_ON,FOCAL_REGRESSOR,COVARIANCE_METHOD,DK_BANDWIDTH,CONDITION_NUMBER,PAIRWISE_ARCH_CORRELATION,MODEL_STATUS,COEFFICIENT,STANDARD_ERROR,T_STATISTIC,P_VALUE,CI_LOWER_95,CI_UPPER_95
CAPACITY_VS_GROWTH,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,CPU_VIX_CONTINUOUS,12,PRIMARY_ALIGNED,809,13,180,MAIN_INFERENCE_ELIGIBLE,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,TRIPLE_A1,DK_H12,12,54.20101074875673,0.8339514090521493,RELIABLE_ESTIMATE,-0.013298226872518217,0.009439599877885514,-1.4087701856592931,0.1606378224252559,-0.03192544060483901,0.005328986859802581
CAPACITY_VS_GROWTH,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,CPU_VIX_CONTINUOUS,12,PRIMARY_ALIGNED,809,13,180,MAIN_INFERENCE_ELIGIBLE,GROWTH_DURATION_EXPOSURE_FINAL,INTERNAL_FINANCIAL_CAPACITY,TRIPLE_A2,DK_H12,12,54.20101074875673,0.8339514090521493,RELIABLE_ESTIMATE,0.0026883770452704354,0.006443423699172181,0.4172280406790298,0.6770115880507259,-0.01002646595284896,0.01540322004338983
CAPACITY_VS_GROWTH,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,CPU_VIX_CONTINUOUS,12,MONTH_FE_ROBUSTNESS,809,13,180,MAIN_INFERENCE_ELIGIBLE,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,TRIPLE_A1,DK_H12,12,6.345566728708766,0.8339514090521493,RELIABLE_ESTIMATE,-0.012196329288483744,0.007329366905761984,-1.6640358499307213,0.09785488821764995,-0.026659408830241735,0.0022667502532742467
CAPACITY_VS_GROWTH,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,CPU_VIX_CONTINUOUS,12,MONTH_FE_ROBUSTNESS,809,13,180,MAIN_INFERENCE_ELIGIBLE,GROWTH_DURATION_EXPOSURE_FINAL,INTERNAL_FINANCIAL_CAPACITY,TRIPLE_A2,DK_H12,12,6.345566728708766,0.8339514090521493,RELIABLE_ESTIMATE,-0.003171905228344929,0.00312537850363986,-1.0148867488052673,0.3115296421728076,-0.0093392316123888,0.0029954211556989414
CAPACITY_VS_GROWTH,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,0,PRIMARY_ALIGNED,965,13,192,MAIN_INFERENCE_ELIGIBLE,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,JOINT_A1,DATE_CLUSTERED,0,26.837741510681518,0.8363973321159234,RELIABLE_ESTIMATE,-0.009115980888169794,0.006053648320052681,-1.5058656212276407,0.13375366780948542,-0.02105657209889184,0.0028246103225522522
CAPACITY_VS_GROWTH,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,0,PRIMARY_ALIGNED,965,13,192,MAIN_INFERENCE_ELIGIBLE,GROWTH_DURATION_EXPOSURE_FINAL,INTERNAL_FINANCIAL_CAPACITY,JOINT_A2,DATE_CLUSTERED,0,26.837741510681518,0.8363973321159234,RELIABLE_ESTIMATE,-0.005914847726115277,0.005076487340919807,-1.1651457649539942,0.24541307051480002,-0.01592802604761402,0.004098330595383465
CAPACITY_VS_GROWTH,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,0,MONTH_FE_ROBUSTNESS,965,13,192,MAIN_INFERENCE_ELIGIBLE,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,JOINT_A1,DATE_CLUSTERED,0,11.306102466105916,0.8363973321159234,RELIABLE_ESTIMATE,-0.00998640173353633,0.006584380651040247,-1.516680499320556,0.13100068211667315,-0.0229738422938719,0.003001038826799241
CAPACITY_VS_GROWTH,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,0,MONTH_FE_ROBUSTNESS,965,13,192,MAIN_INFERENCE_ELIGIBLE,GROWTH_DURATION_EXPOSURE_FINAL,INTERNAL_FINANCIAL_CAPACITY,JOINT_A2,DATE_CLUSTERED,0,11.306102466105916,0.8363973321159234,RELIABLE_ESTIMATE,-0.005252253595611147,0.005669433479098657,-0.9264159487847392,0.3553989578387306,-0.016434995636646927,0.005930488445424632
CAPACITY_VS_GROWTH,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,1,PRIMARY_ALIGNED,952,13,191,MAIN_INFERENCE_ELIGIBLE,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,JOINT_A1,DK_H1,1,26.870023069688198,0.8362182806172137,RELIABLE_ESTIMATE,-0.0041219330911179694,0.01276463089312478,-0.32291831433512924,0.7471121986178404,-0.02930052726065125,0.021056661078415313
CAPACITY_VS_GROWTH,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,1,PRIMARY_ALIGNED,952,13,191,MAIN_INFERENCE_ELIGIBLE,GROWTH_DURATION_EXPOSURE_FINAL,INTERNAL_FINANCIAL_CAPACITY,JOINT_A2,DK_H1,1,26.870023069688198,0.8362182806172137,RELIABLE_ESTIMATE,-0.014390944120500983,0.010691289672186544,-1.3460437946919643,0.17989221844382897,-0.035479814300828576,0.006697926059826609
CAPACITY_VS_GROWTH,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,1,MONTH_FE_ROBUSTNESS,952,13,191,MAIN_INFERENCE_ELIGIBLE,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,JOINT_A1,DK_H1,1,11.324284801878198,0.8362182806172137,RELIABLE_ESTIMATE,-0.015751418265647882,0.009581675266878854,-1.6439106760480693,0.10184830394649902,-0.03465154276035142,0.0031487062290556575
CAPACITY_VS_GROWTH,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,1,MONTH_FE_ROBUSTNESS,952,13,191,MAIN_INFERENCE_ELIGIBLE,GROWTH_DURATION_EXPOSURE_FINAL,INTERNAL_FINANCIAL_CAPACITY,JOINT_A2,DK_H1,1,11.324284801878198,0.8362182806172137,RELIABLE_ESTIMATE,-0.007174739465598826,0.008454129032447235,-0.8486668985133692,0.39713461525686233,-0.023850747236376535,0.009501268305178882
CAPACITY_VS_GROWTH,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,2,PRIMARY_ALIGNED,939,13,190,MAIN_INFERENCE_ELIGIBLE,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,JOINT_A1,DK_H2,2,26.90294419761172,0.8360351830014386,RELIABLE_ESTIMATE,-0.021258203792575443,0.014415610686850336,-1.4746655035548926,0.14196629397142807,-0.049694366495673006,0.007177958910522118
CAPACITY_VS_GROWTH,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,2,PRIMARY_ALIGNED,939,13,190,MAIN_INFERENCE_ELIGIBLE,GROWTH_DURATION_EXPOSURE_FINAL,INTERNAL_FINANCIAL_CAPACITY,JOINT_A2,DK_H2,2,26.90294419761172,0.8360351830014386,RELIABLE_ESTIMATE,0.01103302005634759,0.011970273590102613,0.9217015779380371,0.3578593021204524,-0.012579482722965541,0.03464552283566072
CAPACITY_VS_GROWTH,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,2,MONTH_FE_ROBUSTNESS,939,13,190,MAIN_INFERENCE_ELIGIBLE,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,JOINT_A1,DK_H2,2,11.302636989287189,0.8360351830014386,RELIABLE_ESTIMATE,-0.012566746991804139,0.015197047502485782,-0.8269202942050813,0.4093250116722688,-0.04254436811205149,0.017410874128443218
CAPACITY_VS_GROWTH,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,2,MONTH_FE_ROBUSTNESS,939,13,190,MAIN_INFERENCE_ELIGIBLE,GROWTH_DURATION_EXPOSURE_FINAL,INTERNAL_FINANCIAL_CAPACITY,JOINT_A2,DK_H2,2,11.302636989287189,0.8360351830014386,RELIABLE_ESTIMATE,0.001916568865755876,0.011921119826158169,0.16077087502722726,0.8724455773912946,-0.021598973440681218,0.025432111172192972
CAPACITY_VS_GROWTH,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,3,PRIMARY_ALIGNED,926,13,189,MAIN_INFERENCE_ELIGIBLE,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,JOINT_A1,DK_H3,3,26.92406625268235,0.8358479120287355,RELIABLE_ESTIMATE,-0.0271301725633356,0.016298694640453724,-1.6645610683445722,0.09766610471413553,-0.05928199941507371,0.005021654288402511
CAPACITY_VS_GROWTH,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,3,PRIMARY_ALIGNED,926,13,189,MAIN_INFERENCE_ELIGIBLE,GROWTH_DURATION_EXPOSURE_FINAL,INTERNAL_FINANCIAL_CAPACITY,JOINT_A2,DK_H3,3,26.92406625268235,0.8358479120287355,RELIABLE_ESTIMATE,0.006204385422143608,0.016695650503818268,0.3716168723539508,0.7105966152714873,-0.02673050145177575,0.03913927229606297
CAPACITY_VS_GROWTH,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,3,MONTH_FE_ROBUSTNESS,926,13,189,MAIN_INFERENCE_ELIGIBLE,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,JOINT_A1,DK_H3,3,11.322404420475484,0.8358479120287355,RELIABLE_ESTIMATE,-0.021726468898492744,0.019334495564967843,-1.1237153214309308,0.2625666553725287,-0.05986690697551652,0.01641396917853103
CAPACITY_VS_GROWTH,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,3,MONTH_FE_ROBUSTNESS,926,13,189,MAIN_INFERENCE_ELIGIBLE,GROWTH_DURATION_EXPOSURE_FINAL,INTERNAL_FINANCIAL_CAPACITY,JOINT_A2,DK_H3,3,11.322404420475484,0.8358479120287355,RELIABLE_ESTIMATE,0.002464056353553323,0.014505134804713637,0.16987476412508729,0.8652912878896424,-0.026149681923666783,0.031077794630773432
CAPACITY_VS_GROWTH,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,4,PRIMARY_ALIGNED,913,13,188,MAIN_INFERENCE_ELIGIBLE,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,JOINT_A1,DK_H4,4,26.94720286162274,0.8356563359921537,RELIABLE_ESTIMATE,-0.03644419377350678,0.01963910080318263,-1.855695642012326,0.06507063811813911,-0.075186857396191,0.002298469849177448
CAPACITY_VS_GROWTH,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,4,PRIMARY_ALIGNED,913,13,188,MAIN_INFERENCE_ELIGIBLE,GROWTH_DURATION_EXPOSURE_FINAL,INTERNAL_FINANCIAL_CAPACITY,JOINT_A2,DK_H4,4,26.94720286162274,0.8356563359921537,RELIABLE_ESTIMATE,0.013461802829664067,0.02010573919658007,0.6695502561753055,0.5039703912190459,-0.026201412833055354,0.05312501849238349
CAPACITY_VS_GROWTH,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,4,MONTH_FE_ROBUSTNESS,913,13,188,MAIN_INFERENCE_ELIGIBLE,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,JOINT_A1,DK_H4,4,11.344117773324832,0.8356563359921537,RELIABLE_ESTIMATE,-0.02085857210865119,0.021017807070343994,-0.9924238070527595,0.32227324181603784,-0.06232105237051999,0.02060390815321761
CAPACITY_VS_GROWTH,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,4,MONTH_FE_ROBUSTNESS,913,13,188,MAIN_INFERENCE_ELIGIBLE,GROWTH_DURATION_EXPOSURE_FINAL,INTERNAL_FINANCIAL_CAPACITY,JOINT_A2,DK_H4,4,11.344117773324832,0.8356563359921537,RELIABLE_ESTIMATE,0.0012582748298592364,0.016419523241189667,0.07663284806606047,0.938997553924501,-0.031133028221814466,0.03364957788153294
CAPACITY_VS_GROWTH,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,5,PRIMARY_ALIGNED,900,13,187,MAIN_INFERENCE_ELIGIBLE,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,JOINT_A1,DK_H5,5,26.979054486786346,0.8354603186232462,RELIABLE_ESTIMATE,-0.060640709932396494,0.019247280753890733,-3.150611803703144,0.001898991337470165,-0.09861174759777441,-0.022669672267018583
CAPACITY_VS_GROWTH,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,5,PRIMARY_ALIGNED,900,13,187,MAIN_INFERENCE_ELIGIBLE,GROWTH_DURATION_EXPOSURE_FINAL,INTERNAL_FINANCIAL_CAPACITY,JOINT_A2,DK_H5,5,26.979054486786346,0.8354603186232462,RELIABLE_ESTIMATE,0.01811937166578162,0.01793604170487491,1.0102213166050389,0.31370163501699183,-0.0172648534542226,0.05350359678578584
CAPACITY_VS_GROWTH,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,5,MONTH_FE_ROBUSTNESS,900,13,187,MAIN_INFERENCE_ELIGIBLE,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,JOINT_A1,DK_H5,5,11.36806697397957,0.8354603186232462,RELIABLE_ESTIMATE,-0.03958556228010705,0.02084585354904069,-1.89896576731581,0.05911692171993642,-0.0807102645379868,0.001539139977772698
CAPACITY_VS_GROWTH,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,5,MONTH_FE_ROBUSTNESS,900,13,187,MAIN_INFERENCE_ELIGIBLE,GROWTH_DURATION_EXPOSURE_FINAL,INTERNAL_FINANCIAL_CAPACITY,JOINT_A2,DK_H5,5,11.36806697397957,0.8354603186232462,RELIABLE_ESTIMATE,-0.005991394759971613,0.018077681399111766,-0.3314249558721616,0.7406966310575002,-0.04165504668491258,0.029672257164969355
CAPACITY_VS_GROWTH,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,6,PRIMARY_ALIGNED,887,13,186,MAIN_INFERENCE_ELIGIBLE,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,JOINT_A1,DK_H6,6,26.975806313284696,0.8352597190123197,RELIABLE_ESTIMATE,-0.05990992784495874,0.02039486785719182,-2.937500172320693,0.0037294936460716462,-0.1001463496973551,-0.019673505992562373
CAPACITY_VS_GROWTH,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,6,PRIMARY_ALIGNED,887,13,186,MAIN_INFERENCE_ELIGIBLE,GROWTH_DURATION_EXPOSURE_FINAL,INTERNAL_FINANCIAL_CAPACITY,JOINT_A2,DK_H6,6,26.975806313284696,0.8352597190123197,RELIABLE_ESTIMATE,0.022895553761569324,0.01851124248241816,1.2368458672244906,0.2177121009060413,-0.013624720199015856,0.05941582772215451
CAPACITY_VS_GROWTH,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,6,MONTH_FE_ROBUSTNESS,887,13,186,MAIN_INFERENCE_ELIGIBLE,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,JOINT_A1,DK_H6,6,11.394601490841026,0.8352597190123197,RELIABLE_ESTIMATE,-0.04354175784997749,0.021745763890657424,-2.002309878324588,0.04671197721708788,-0.08644332188725365,-0.0006401938127013271
CAPACITY_VS_GROWTH,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,6,MONTH_FE_ROBUSTNESS,887,13,186,MAIN_INFERENCE_ELIGIBLE,GROWTH_DURATION_EXPOSURE_FINAL,INTERNAL_FINANCIAL_CAPACITY,JOINT_A2,DK_H6,6,11.394601490841026,0.8352597190123197,RELIABLE_ESTIMATE,0.002288722973838093,0.02041497935507818,0.11210998228459039,0.9108577511667043,-0.03798737624831155,0.042564822195987735
CAPACITY_VS_GROWTH,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,7,PRIMARY_ALIGNED,874,13,185,MAIN_INFERENCE_ELIGIBLE,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,JOINT_A1,DK_H7,7,26.975052352437846,0.835054391547564,RELIABLE_ESTIMATE,-0.06151509580171186,0.022160478604302303,-2.7758920238197895,0.006074116409724071,-0.10523640247889185,-0.017793789124531875
CAPACITY_VS_GROWTH,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,7,PRIMARY_ALIGNED,874,13,185,MAIN_INFERENCE_ELIGIBLE,GROWTH_DURATION_EXPOSURE_FINAL,INTERNAL_FINANCIAL_CAPACITY,JOINT_A2,DK_H7,7,26.975052352437846,0.835054391547564,RELIABLE_ESTIMATE,0.024439763803190538,0.02092233559112452,1.1681183344348107,0.24427035623217436,-0.016838760326014883,0.06571828793239595
CAPACITY_VS_GROWTH,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,7,MONTH_FE_ROBUSTNESS,874,13,185,MAIN_INFERENCE_ELIGIBLE,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,JOINT_A1,DK_H7,7,11.42414626665853,0.835054391547564,RELIABLE_ESTIMATE,-0.04421936769737422,0.023015631307911465,-1.9212754630012743,0.05624254942432568,-0.08962783981343861,0.0011891044186901553
CAPACITY_VS_GROWTH,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,7,MONTH_FE_ROBUSTNESS,874,13,185,MAIN_INFERENCE_ELIGIBLE,GROWTH_DURATION_EXPOSURE_FINAL,INTERNAL_FINANCIAL_CAPACITY,JOINT_A2,DK_H7,7,11.42414626665853,0.835054391547564,RELIABLE_ESTIMATE,0.00670386316072506,0.018904466021648345,0.35461795921916905,0.7232819183317687,-0.030593524285607045,0.04400125060705717
CAPACITY_VS_GROWTH,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,8,PRIMARY_ALIGNED,861,13,184,MAIN_INFERENCE_ELIGIBLE,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,JOINT_A1,DK_H8,8,27.361376305732325,0.8348441858782685,RELIABLE_ESTIMATE,-0.057260649420964545,0.02318844860307733,-2.4693609478197476,0.01445234086974843,-0.10301173480836104,-0.011509564033568044
CAPACITY_VS_GROWTH,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,8,PRIMARY_ALIGNED,861,13,184,MAIN_INFERENCE_ELIGIBLE,GROWTH_DURATION_EXPOSURE_FINAL,INTERNAL_FINANCIAL_CAPACITY,JOINT_A2,DK_H8,8,27.361376305732325,0.8348441858782685,RELIABLE_ESTIMATE,0.03829385486936074,0.018052423934560025,2.1212583422689293,0.03524633428969705,0.0026762073493826755,0.0739115023893388
CAPACITY_VS_GROWTH,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,8,MONTH_FE_ROBUSTNESS,861,13,184,MAIN_INFERENCE_ELIGIBLE,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,JOINT_A1,DK_H8,8,11.457223011580954,0.8348441858782685,RELIABLE_ESTIMATE,-0.03997724285260061,0.025346706113810905,-1.5772164901070844,0.11647279037627327,-0.08998659602460679,0.010032110319405575
CAPACITY_VS_GROWTH,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,8,MONTH_FE_ROBUSTNESS,861,13,184,MAIN_INFERENCE_ELIGIBLE,GROWTH_DURATION_EXPOSURE_FINAL,INTERNAL_FINANCIAL_CAPACITY,JOINT_A2,DK_H8,8,11.457223011580954,0.8348441858782685,RELIABLE_ESTIMATE,0.01643679205785069,0.01894958113712132,0.8673960621563188,0.38686099888551917,-0.02095095731253113,0.05382454142823251
CAPACITY_VS_GROWTH,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,9,PRIMARY_ALIGNED,848,13,183,MAIN_INFERENCE_ELIGIBLE,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,JOINT_A1,DK_H9,9,27.0381107539181,0.8346289469083383,RELIABLE_ESTIMATE,-0.0512276582885853,0.027220696817956126,-1.8819378001665625,0.06144067155617448,-0.10493638175408261,0.0024810651769120173
CAPACITY_VS_GROWTH,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,9,PRIMARY_ALIGNED,848,13,183,MAIN_INFERENCE_ELIGIBLE,GROWTH_DURATION_EXPOSURE_FINAL,INTERNAL_FINANCIAL_CAPACITY,JOINT_A2,DK_H9,9,27.0381107539181,0.8346289469083383,RELIABLE_ESTIMATE,0.044925990157154684,0.015575223079066234,2.8844524363530395,0.004394264712109549,0.01419476549889442,0.07565721481541494
CAPACITY_VS_GROWTH,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,9,MONTH_FE_ROBUSTNESS,848,13,183,MAIN_INFERENCE_ELIGIBLE,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,JOINT_A1,DK_H9,9,11.133122799891462,0.8346289469083383,RELIABLE_ESTIMATE,-0.03212931734347636,0.025823557970584853,-1.244186311587051,0.21503096127522192,-0.08308136839539798,0.018822733708445255
CAPACITY_VS_GROWTH,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,9,MONTH_FE_ROBUSTNESS,848,13,183,MAIN_INFERENCE_ELIGIBLE,GROWTH_DURATION_EXPOSURE_FINAL,INTERNAL_FINANCIAL_CAPACITY,JOINT_A2,DK_H9,9,11.133122799891462,0.8346289469083383,RELIABLE_ESTIMATE,0.017298126467440614,0.014363638359718434,1.2042997765769219,0.23003756283912588,-0.011042539672731014,0.04563879260761224
CAPACITY_VS_GROWTH,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,10,PRIMARY_ALIGNED,835,13,182,MAIN_INFERENCE_ELIGIBLE,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,JOINT_A1,DK_H10,10,26.92292946568221,0.8344085148276721,RELIABLE_ESTIMATE,-0.0400274231830875,0.04082822718518367,-0.9803860207188527,0.3282042035387287,-0.12058792717240668,0.040533080806231685
CAPACITY_VS_GROWTH,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,10,PRIMARY_ALIGNED,835,13,182,MAIN_INFERENCE_ELIGIBLE,GROWTH_DURATION_EXPOSURE_FINAL,INTERNAL_FINANCIAL_CAPACITY,JOINT_A2,DK_H10,10,26.92292946568221,0.8344085148276721,RELIABLE_ESTIMATE,0.04036063165026423,0.024834226641157895,1.6252018729415292,0.10585952700234427,-0.008641197533313077,0.08936246083384154
CAPACITY_VS_GROWTH,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,10,MONTH_FE_ROBUSTNESS,835,13,182,MAIN_INFERENCE_ELIGIBLE,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,JOINT_A1,DK_H10,10,10.785858398873813,0.8344085148276721,RELIABLE_ESTIMATE,-0.027841506803989977,0.028322023310472323,-0.9830338213758665,0.32690298296398007,-0.0837253065472443,0.028042292939264354
CAPACITY_VS_GROWTH,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,10,MONTH_FE_ROBUSTNESS,835,13,182,MAIN_INFERENCE_ELIGIBLE,GROWTH_DURATION_EXPOSURE_FINAL,INTERNAL_FINANCIAL_CAPACITY,JOINT_A2,DK_H10,10,10.785858398873813,0.8344085148276721,RELIABLE_ESTIMATE,0.01624493149226295,0.013096136070402015,1.240436981177783,0.21641934404859234,-0.009595801620125365,0.04208566460465127
CAPACITY_VS_GROWTH,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,11,PRIMARY_ALIGNED,822,13,181,MAIN_INFERENCE_ELIGIBLE,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,JOINT_A1,DK_H11,11,27.68109390847542,0.8341827251905649,RELIABLE_ESTIMATE,-0.05140616337040438,0.026728762882604215,-1.9232526247543191,0.05602650592771668,-0.10414818215292967,0.0013358554121209176
CAPACITY_VS_GROWTH,INTERNAL_FINANCIAL_CAPACITY,GROWTH_DURATION_EXPOSURE_FINAL,CPU_AND_VIX_STRESS,11,PRIMARY_ALIGNED,822,13,181,MAIN_INFERENCE_ELIGIBLE,GROWTH_DURATION_EXPOSURE_FINAL,INTERNAL_FINANCIAL_CAPACITY,JOINT_A2,DK_H11,11,27.68109390847542,0.8341827251905649,RELIABLE_ESTIMATE,0.045887877804632556,0.021098835848562484,2.1749009345346897,0.030941846144898307,0.004255004577322176,0.08752075103194293
